group,time,s_MP,change,type,length,sum_change,area,surge_area,group,time,change,type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,length,sum_change,area
8361,1682825041595.0,17.3,0.0006940761151588593,surge,1,0.0006940761151588593,0.0006940761151588593,0.0006940761151588593,8362.0,1682826420476.0,-0.000288116536581462,precursor,17.34,2770468.41,10185102.13,394930.65,231622.18,1.0,-0.000288116536581462,-0.000288116536581462
8363,1682828931431.0,17.3,0.0010410628883783968,surge,4,0.005997219257430908,0.023988877029723632,0.023988877029723632,8364.0,1682835310789.0,0.00034631135704961126,precursor,17.43,2599951.88,10248359.26,382636.31,235006.24,1.0,0.00034631135704961126,0.00034631135704961126
8365,1682837899931.0,17.44,0.0012638401790954434,surge,1,0.0012638401790954434,0.0012638401790954434,0.0012638401790954434,8366.0,1682840240511.0,-0.00160514339909833,precursor,17.42,2291890.68,10244396.44,367680.47,234814.37,1.0,-0.00160514339909833,-0.00160514339909833
8367,1682842307768.0,17.4,0.0008046965052244226,surge,1,0.0008046965052244226,0.0008046965052244226,0.0008046965052244226,8368.0,1682845458127.0,0.0001752755436824738,precursor,17.44,2267671.06,10242878.26,366242.54,234419.35,1.0,0.0001752755436824738,0.0001752755436824738
8369,1682848325913.0,17.47,0.0034433965549132807,surge,1,0.0034433965549132807,0.0034433965549132807,0.0034433965549132807,8370.0,1682850892415.0,-0.0018862701900131617,precursor,17.48,2263052.28,10235039.55,365884.87,233897.22,4.0,-0.007163617450332227,-0.028654469801328908
8371,1682859156776.0,17.39,0.0014398602559910878,surge,1,0.0014398602559910878,0.0014398602559910878,0.0014398602559910878,8372.0,1682862061683.0,0.0001739345953397975,precursor,17.39,2284227.59,10243236.9,367270.92,234478.86,2.0,1.454705325065758e-06,2.909410650131516e-06
8373,1682865542918.0,17.41,0.010926256791628286,surge,2,0.0187209429995984,0.0374418859991968,0.0374418859991968,8374.0,1682873201130.0,-0.029596334668228176,precursor,17.71,2362006.66,10151430.86,371116.09,228864.17,1.0,-0.029596334668228176,-0.029596334668228176
8375,1682875406725.0,17.69,0.04371204465661897,surge,1,0.04371204465661897,0.04371204465661897,0.04371204465661897,8376.0,1682875436827.0,0.00016971523139845955,precursor,17.69,2360801.4,10063854.26,371093.69,224258.57,13.0,-0.0014698207632075633,-0.019107669921698323
8377,1682875983083.0,17.66,0.0008493771234427738,surge,1,0.0008493771234427738,0.0008493771234427738,0.0008493771234427738,8378.0,1682876055396.0,0.0002830295700526952,precursor,17.68,2386787.97,10054678.0,372581.35,223759.53,5.0,-0.00011228963028496746,-0.0005614481514248373
8379,1682876749538.0,17.68,0.0008488004056265153,surge,1,0.0008488004056265153,0.0008488004056265153,0.0008488004056265153,8380.0,1682876864840.0,0.00011312217194570096,precursor,17.69,2373026.92,10083700.22,371778.75,225361.47,7.0,-0.005775350456578077,-0.040427453196046535
8381,1682878063875.0,17.59,0.0005687959493418715,surge,2,0.0025018749876225543,0.005003749975245109,0.005003749975245109,8382.0,1682878901578.0,-5.668930590526644e-05,precursor,17.64,2357539.67,10089270.99,371006.75,225748.95,3.0,-0.0013044336658248668,-0.003913300997474601
8383,1682880130369.0,17.61,0.0006247741469207257,surge,1,0.0006247741469207257,0.0006247741469207257,0.0006247741469207257,8384.0,1682880286179.0,-0.0018161825038787605,precursor,17.62,2340400.16,10077880.7,370050.83,225151.39,1.0,-0.0018161825038787605,-0.0018161825038787605
8385,1682880661930.0,17.6,0.0006828844596105333,surge,1,0.0006828844596105333,0.0006828844596105333,0.0006828844596105333,8386.0,1682881277180.0,-0.0007951321914935527,precursor,17.58,2336722.36,10077170.25,369914.87,225144.2,5.0,-0.01619305192778372,-0.08096525963891861
8387,1682883906839.0,17.36,0.0020230227509062783,surge,1,0.0020230227509062783,0.0020230227509062783,0.0020230227509062783,8388.0,1682884433909.0,-0.002074496647472934,precursor,17.36,2273446.55,10147355.1,366755.69,229405.96,2.0,-0.01153587550349986,-0.02307175100699972
8389,1682885849201.0,17.15,0.0008768783501704625,surge,2,0.0030325465244045117,0.006065093048809023,0.006065093048809023,8390.0,1682887071757.0,0.00046555549037557986,precursor,17.19,2253948.51,10155860.49,365970.01,230116.75,1.0,0.00046555549037557986,0.00046555549037557986
8391,1682888212637.0,17.2,0.000755341745041882,surge,2,0.0014535210986756364,0.0029070421973512728,0.0029070421973512728,8392.0,1682890597440.0,-0.0012757327887774506,precursor,17.25,2240691.72,10156062.82,365088.85,230057.15,1.0,-0.0012757327887774506,-0.0012757327887774506
8393,1682891576335.0,17.22,0.0012212333348002647,surge,1,0.0012212333348002647,0.0012212333348002647,0.0012212333348002647,8394.0,1682893020440.0,0.00034826357479874617,precursor,17.23,2253675.72,10177026.28,365877.51,231284.06,5.0,-0.0060265069044542876,-0.030132534522271437
8395,1682899628642.0,17.14,0.0011101880144919417,surge,2,0.003851496349352601,0.007702992698705202,0.007702992698705202,8396.0,1682901686912.0,0.0003492769310907029,precursor,17.2,2260737.4,10174672.49,362015.23,230942.23,5.0,-0.019543503266475814,-0.09771751633237907
8397,1682907523119.0,16.95,0.005703013150906133,surge,1,0.005703013150906133,0.005703013150906133,0.005703013150906133,8398.0,1682909178677.0,-0.00023491016158463384,precursor,16.96,2039086.01,10191916.61,347302.38,232090.88,2.0,1.3912361832013609e-06,2.7824723664027218e-06
8399,1682912687364.0,16.98,0.0005321230777283858,surge,1,0.0005321230777283858,0.0005321230777283858,0.0005321230777283858,8400.0,1682913969007.0,-0.0018271355753064044,precursor,16.93,2023474.07,10205121.54,347108.17,233036.06,1.0,-0.0018271355753064044,-0.0018271355753064044
8401,1682914769575.0,16.93,0.0010629922083500664,surge,2,0.003541010005287837,0.007082020010575674,0.007082020010575674,8402.0,1682918407319.0,-0.0005870596754141255,precursor,17.03,2087838.25,16931948.63,350674.95,229734.71,1.0,-0.0005870596754141255,-0.0005870596754141255
8403,1682919854330.0,16.98,0.0014746423718700829,surge,3,0.0069967459453352705,0.02099023783600581,0.02099023783600581,8404.0,1682927787176.0,-0.0014614418065483693,precursor,17.1,2050951.7,17052356.34,348364.94,236527.92,1.0,-0.0014614418065483693,-0.0014614418065483693
8405,1682930410953.0,17.09,0.0012886740262784025,surge,1,0.0012886740262784025,0.0012886740262784025,0.0012886740262784025,8406.0,1682933047494.0,-0.0005826771242784412,precursor,17.14,2073390.0,17115740.57,350130.36,240165.53,6.0,-0.005149406389880096,-0.030896438339280574
8407,1682942950322.0,16.99,0.0007073360088834634,surge,2,0.002587996840439177,0.005175993680878354,0.005175993680878354,8408.0,1682945379504.0,-0.000702128013975023,precursor,17.07,2063752.08,17102013.53,349634.96,239570.33,6.0,-0.015260984256731315,-0.09156590554038789
8409,1682959339295.0,16.82,0.0026228192891041393,surge,2,0.007497786505210192,0.014995573010420383,0.014995573010420383,8410.0,1682962273417.0,-0.0009440882682089757,precursor,16.87,2138931.82,16849164.78,355401.17,228029.73,5.0,-0.02088232620411763,-0.10441163102058815
8411,1682977236127.0,16.64,0.003684350184909446,surge,2,0.004286107089611435,0.00857221417922287,0.00857221417922287,8412.0,1682983410539.0,-0.000359638787634986,precursor,16.65,2028458.69,16734618.27,349270.14,222247.21,3.0,-0.005228774767750587,-0.015686324303251762
8413,1682996256276.0,16.63,0.002423122239704123,surge,1,0.002423122239704123,0.002423122239704123,0.002423122239704123,8414.0,1682998076406.0,-0.00011797627846573677,precursor,16.54,2036507.86,16703818.2,354530.35,220618.75,2.0,-0.0022851624107572688,-0.0045703248215145376
8415,1683006743799.0,16.57,0.0007258774159366599,surge,3,0.00790550696771013,0.02371652090313039,0.02371652090313039,8416.0,1683019122436.0,-0.004971718943684422,precursor,16.63,2982515.81,16679025.0,417544.4,219281.47,1.0,-0.004971718943684422,-0.004971718943684422
8417,1683022497626.0,16.62,0.0019276026956236646,surge,2,0.0031298515719904605,0.006259703143980921,0.006259703143980921,8418.0,1683026673845.0,-0.0011996152823294359,precursor,16.67,2991787.31,16732609.62,418046.39,219764.83,1.0,-0.0011996152823294359,-0.0011996152823294359
8419,1683030251012.0,16.61,0.0010836811387361811,surge,1,0.0010836811387361811,0.0010836811387361811,0.0010836811387361811,8420.0,1683033886449.0,-0.002878413295352511,precursor,16.66,2999191.12,16697540.35,418453.41,218110.25,1.0,-0.002878413295352511,-0.002878413295352511
8421,1683036871261.0,16.56,0.003569924853864359,surge,2,0.012966461996349477,0.025932923992698954,0.025932923992698954,8422.0,1683046079624.0,0.0004797664898422482,precursor,16.81,2952187.73,16751220.75,415791.89,220987.58,1.0,0.0004797664898422482,0.0004797664898422482
8423,1683048459965.0,16.87,0.0020241923175461363,surge,2,0.005583123337386931,0.011166246674773861,0.011166246674773861,8424.0,1683059877022.0,-0.002063500988847089,precursor,16.9,2957447.71,16811225.69,415932.35,224328.57,8.0,-0.3809181620193034,-3.047345296154427
8425,1683092101395.0,16.71,0.20815389404018295,surge,2,0.2086924936811164,0.4173849873622328,0.4173849873622328,8426.0,1683092161494.0,-0.0002990072700929325,precursor,16.72,3056796.95,9963396.36,422475.54,220849.33,6.0,-0.00047803939422572664,-0.0028682363653543597
8427,1683092349646.0,16.72,0.0005984082533736279,surge,2,0.0011366857653353655,0.002273371530670731,0.002273371530670731,8428.0,1683092435762.0,0.0,precursor,16.73,3062123.86,9959314.06,422787.53,220153.33,12.0,-0.001793758225028752,-0.021525098700345024
8429,1683093524931.0,16.71,0.0005389221556887369,surge,2,0.0011374378711159316,0.002274875742231863,0.002274875742231863,8430.0,1683093928662.0,-0.0005980861244018531,precursor,16.71,3057242.38,9971199.99,422504.74,220873.91,1.0,-0.0005980861244018531,-0.0005980861244018531
8431,1683094125029.0,16.72,0.0006585034598665552,surge,1,0.0006585034598665552,0.0006585034598665552,0.0006585034598665552,8432.0,1683094254366.0,-0.0005382775119616601,precursor,16.72,3056803.37,9961708.6,422479.57,220304.86,2.0,-0.0008969858467116843,-0.0017939716934233685
8433,1683094735363.0,16.72,0.0016170181274622886,surge,1,0.0016170181274622886,0.0016170181274622886,0.0016170181274622886,8434.0,1683094893085.0,-5.9629993973742135e-05,precursor,16.73,3065334.23,9960345.63,422978.93,220198.91,1.0,-5.9629993973742135e-05,-5.9629993973742135e-05
8435,1683095243780.0,16.74,0.0010757688805724363,surge,3,0.0031055489799803326,0.009316646939940998,0.009316646939940998,8436.0,1683096689803.0,-0.0007146755163937813,precursor,16.8,3083417.44,9959925.4,423933.84,220072.04,10.0,-0.0053118789201233915,-0.05311878920123392
8437,1683100429322.0,16.71,0.0010186457092923984,surge,1,0.0010186457092923984,0.0010186457092923984,0.0010186457092923984,8438.0,1683101237243.0,-0.0010770919484079933,precursor,16.71,3054846.9,9956738.73,422376.51,220016.59,2.0,-0.0017961214504906731,-0.0035922429009813462
8439,1683102628109.0,16.73,0.0021003379620085473,surge,1,0.0021003379620085473,0.0021003379620085473,0.0021003379620085473,8440.0,1683103421962.0,0.00047918474198861417,precursor,16.7,3055786.65,9942332.9,422456.09,219167.92,7.0,-0.00023501388461313327,-0.001645097192291933
8441,1683109192720.0,16.72,0.0005984440454816387,surge,3,0.0031703879320384098,0.009511163796115229,0.009511163796115229,8442.0,1683112184080.0,-0.00029751129366984986,precursor,16.76,3066579.73,9951079.83,423037.8,219626.71,8.0,-0.017833506888395488,-0.1426680551071639
8443,1683119486931.0,16.51,0.00388821694642989,surge,2,0.004980584637901542,0.009961169275803084,0.009961169275803084,8444.0,1683123337399.0,-0.0022329522109318157,precursor,16.49,2934395.41,9967090.02,414352.68,220959.48,1.0,-0.0022329522109318157,-0.0022329522109318157
8445,1683124410167.0,16.54,0.0008489618846821867,surge,1,0.0008489618846821867,0.0008489618846821867,0.0008489618846821867,8446.0,1683125546328.0,6.163181798148897e-05,precursor,16.52,2942301.11,9946773.02,414772.36,219696.1,1.0,6.163181798148897e-05,6.163181798148897e-05
8447,1683127767876.0,16.52,0.0017561098534530696,surge,1,0.0017561098534530696,0.0017561098534530696,0.0017561098534530696,8448.0,1683129527484.0,0.00012347539734011148,precursor,16.57,2928250.95,9955077.15,413798.11,220137.27,1.0,0.00012347539734011148,0.00012347539734011148
8449,1683130999685.0,16.56,0.002840062958677325,surge,4,0.07271238117758792,0.2908495247103517,0.2908495247103517,8450.0,1683154875693.0,-5.7803468208106334e-05,precursor,17.29,2902152.98,10016700.51,430423.42,225068.49,9.0,-0.0017933784696315235,-0.016140406226683713
8451,1683155176873.0,17.26,0.0005793742757821407,surge,1,0.0005793742757821407,0.0005793742757821407,0.0005793742757821407,8452.0,1683155218709.0,5.827271361732445e-05,precursor,17.28,2915855.26,10006162.31,431259.91,224491.1,4.0,0.00017414752994501236,0.0006965901197800495
8453,1683155438331.0,17.28,0.0008684576658301912,surge,1,0.0008684576658301912,0.0008684576658301912,0.0008684576658301912,8454.0,1683155595940.0,-0.00040482482916688324,precursor,17.28,2915748.35,10019846.1,431239.03,225261.52,17.0,-0.008235236587012652,-0.13999902197921507
8455,1683160958128.0,17.15,0.0018101665968557,surge,2,0.0035005509648373123,0.007001101929674625,0.007001101929674625,8456.0,1683161906179.0,-0.00017357420089811893,precursor,17.19,2919302.9,9952084.99,431508.4,221471.63,1.0,-0.00017357420089811893,-0.00017357420089811893
8457,1683162720679.0,17.23,0.001279307030710708,surge,1,0.001279307030710708,0.001279307030710708,0.001279307030710708,8458.0,1683163388237.0,-0.0020319811785464714,precursor,17.23,2922706.92,9930455.18,431645.45,220179.54,3.0,-0.0012740706681704129,-0.003822212004511239
8459,1683164908665.0,17.22,0.0006980796902771313,surge,1,0.0006980796902771313,0.0006980796902771313,0.0006980796902771313,8460.0,1683164938709.0,-0.0005808550656270839,precursor,17.21,2909842.65,9926494.32,430937.59,219966.78,1.0,-0.0005808550656270839,-0.0005808550656270839
8461,1683165581011.0,17.22,0.0019182670235441401,surge,1,0.0019182670235441401,0.0019182670235441401,0.0019182670235441401,8462.0,1683166591354.0,-0.0033046215155211446,precursor,17.18,2916585.13,9897649.38,431367.01,218431.87,5.0,-0.03766796905051772,-0.1883398452525886
8463,1683169385926.0,17.19,0.2598378643731227,surge,1,0.2598378643731227,0.2598378643731227,0.2598378643731227,8464.0,1683169415933.0,0.00017458771324596611,precursor,17.19,2924393.41,9962401.67,431794.56,222187.91,17.0,-0.0006964910906556821,-0.011840348541146595
8465,1683170427108.0,17.2,0.0006402455335526635,surge,1,0.0006402455335526635,0.0006402455335526635,0.0006402455335526635,8466.0,1683170549071.0,5.824103941397541e-05,precursor,17.2,2938116.72,9970731.43,432600.22,222682.92,3.0,-0.0007560506661477117,-0.002268151998443135
8467,1683171014987.0,17.19,0.0005820721769500548,surge,1,0.0005820721769500548,0.0005820721769500548,0.0005820721769500548,8468.0,1683171237625.0,-0.0010471204188482242,precursor,17.19,2913986.28,9972755.58,431193.8,222805.06,2.0,-0.0025019287837671714,-0.005003857567534343
8469,1683171694611.0,17.15,0.0012246939115703626,surge,1,0.0012246939115703626,0.0012246939115703626,0.0012246939115703626,8470.0,1683172000477.0,-5.7867896123053875e-05,precursor,17.17,2910637.4,9975276.32,430631.61,222978.02,15.0,-0.004196351626041051,-0.06294527439061576
8471,1683177274682.0,17.13,0.002281899844447377,surge,1,0.002281899844447377,0.002281899844447377,0.002281899844447377,8472.0,1683177598472.0,-0.0004667785164038429,precursor,17.13,2923263.23,9902231.6,431471.01,218952.64,1.0,-0.0004667785164038429,-0.0004667785164038429
8473,1683178283102.0,17.13,0.0009342725502070381,surge,1,0.0009342725502070381,0.0009342725502070381,0.0009342725502070381,8474.0,1683178857269.0,1.020975449628203e-07,precursor,17.13,2908043.28,9897453.03,430570.13,218668.93,5.0,-0.003853302154680771,-0.019266510773403855
8475,1683182227823.0,17.08,0.0008198779237991394,surge,2,0.0026338385752450177,0.0052676771504900355,0.0052676771504900355,8476.0,1683183880442.0,-0.0009925472903123734,precursor,17.12,2912984.68,9907899.82,430894.83,219258.11,7.0,-0.0028605985365696474,-0.02002418975598753
8477,1683190435829.0,17.08,0.0006446458026758584,surge,1,0.0006446458026758584,0.0006446458026758584,0.0006446458026758584,8478.0,1683191711180.0,-0.0017557552287928101,precursor,17.06,2917453.83,9915787.73,431455.7,219785.44,3.0,-0.0011691762868935472,-0.0035075288606806415
8479,1683195069202.0,17.05,0.0009968261899729435,surge,2,0.0031076073689730197,0.0062152147379460395,0.0062152147379460395,8480.0,1683198275835.0,-0.0016935512613932223,precursor,17.09,2909636.21,10027550.64,430801.77,226175.37,8.0,-0.014917151340761658,-0.11933721072609327
8481,1683209693077.0,16.87,0.0005337375961275259,surge,3,0.00557884533317602,0.016736535999528058,0.016736535999528058,8482.0,1683215405215.0,-0.0021228852163950097,precursor,16.95,2937955.23,10142554.31,432930.81,232412.28,1.0,-0.0021228852163950097,-0.0021228852163950097
8483,1683217179943.0,16.98,0.0036667252855074883,surge,1,0.0036667252855074883,0.0036667252855074883,0.0036667252855074883,8484.0,1683219380158.0,-0.0002348087506106933,precursor,16.98,2936014.86,10120806.11,432743.4,231100.2,5.0,-0.0040639193515769724,-0.02031959675788486
8485,1683230591473.0,16.93,0.0016573704936888368,surge,1,0.0016573704936888368,0.0016573704936888368,0.0016573704936888368,8486.0,1683233159566.0,-0.001355714642641137,precursor,16.94,2906228.87,10117047.4,426521.17,230945.43,3.0,-0.0048431019351584,-0.0145293058054752
8487,1683241204858.0,16.88,0.0030840477225297256,surge,4,0.013386635470309726,0.053546541881238904,0.053546541881238904,8488.0,1683254177014.0,-0.0002918142594677597,precursor,17.09,2914468.45,10129858.92,426706.56,231283.46,2.0,-0.0029845774886657185,-0.005969154977331437
8489,1683260401697.0,17.05,0.0017029813843257302,surge,1,0.0017029813843257302,0.0017029813843257302,0.0017029813843257302,8490.0,1683263633561.0,-0.0026371316632962548,precursor,17.04,2903086.01,10165064.6,426128.12,233595.98,1.0,-0.0026371316632962548,-0.0026371316632962548
8491,1683266620482.0,17.05,0.0025274096379366063,surge,1,0.0025274096379366063,0.0025274096379366063,0.0025274096379366063,8492.0,1683268327710.0,1.3039980850337863e-06,precursor,17.07,2907363.05,10161389.56,426331.15,233289.19,4.0,-0.003281467956528761,-0.013125871826115043
8493,1683281327179.0,17.0,0.0015295842677246706,surge,2,0.003294117005721242,0.006588234011442484,0.006588234011442484,8494.0,1683289493741.0,-0.005979452183165879,precursor,17.04,2902143.19,10172330.45,426046.49,233968.98,1.0,-0.005979452183165879,-0.005979452183165879
8495,1683291448696.0,16.96,0.001903127208383082,surge,2,0.008918287129591895,0.01783657425918379,0.01783657425918379,8496.0,1683299446279.0,-0.0006322575443590605,precursor,16.98,2941552.81,10159211.58,428471.47,233567.55,1.0,-0.0006322575443590605,-0.0006322575443590605
8497,1683304983446.0,17.17,0.0029603118671799322,surge,6,0.39022155323108376,2.3413293193865026,2.3413293193865026,8498.0,1683329244200.0,-0.0005747126436780325,precursor,17.39,3124541.57,9880147.21,438284.5,222129.44,8.0,5.836357267043898e-05,0.00046690858136351184
8499,1683329525727.0,17.42,0.0010921194171264804,surge,1,0.0010921194171264804,0.0010921194171264804,0.0010921194171264804,8500.0,1683329606241.0,0.0,precursor,17.42,3127701.08,9871480.36,438445.32,221612.79,14.0,-0.0028113638438082345,-0.03935909381331528
8501,1683331971766.0,17.39,0.0014969999310787685,surge,2,0.0031065920287401184,0.006213184057480237,0.006213184057480237,8502.0,1683332803585.0,-0.0008588422899141413,precursor,17.42,3140365.92,9855676.03,439193.21,220652.83,1.0,-0.0008588422899141413,-0.0008588422899141413
8503,1683333136790.0,17.43,0.002584985546294094,surge,1,0.002584985546294094,0.002584985546294094,0.002584985546294094,8504.0,1683333654232.0,-0.00016880170206243772,precursor,17.45,3140398.79,9874935.34,439125.5,221695.55,7.0,-0.008726993347098776,-0.06108895342969143
8505,1683336712452.0,17.3,0.0006939424268496364,surge,1,0.0006939424268496364,0.0006939424268496364,0.0006939424268496364,8506.0,1683337267451.0,-0.0012117042461828654,precursor,17.32,3149395.36,9848155.95,439869.57,220346.27,12.0,-0.006360159803771259,-0.07632191764525512
8507,1683345436236.0,17.2,0.0006400415024309991,surge,2,0.0022675766377473925,0.004535153275494785,0.004535153275494785,8508.0,1683347442850.0,-0.0018552415670563317,precursor,17.23,3120748.87,9914776.32,438389.16,224306.15,1.0,-0.0018552415670563317,-0.0018552415670563317
8509,1683348662926.0,17.23,0.0007556788238314516,surge,1,0.0007556788238314516,0.0007556788238314516,0.0007556788238314516,8510.0,1683349562593.0,0.00029042753281357527,precursor,17.23,3131821.48,9919749.54,439035.27,224610.02,7.0,-0.004998115685398763,-0.03498680979779134
8511,1683357018124.0,17.15,0.0011679841394392153,surge,1,0.0011679841394392153,0.0011679841394392153,0.0011679841394392153,8512.0,1683357518859.0,-0.0018637493670280003,precursor,17.16,3095960.68,9917976.27,437055.72,224803.06,3.0,-0.014089993061102469,-0.04226997918330741
8513,1683362659936.0,16.97,0.004848167032231898,surge,2,0.007554778697362763,0.015109557394725526,0.015109557394725526,8514.0,1683367094320.0,-0.002110818686304405,precursor,17.04,3084690.17,9898194.72,436628.84,224253.23,3.0,-0.003341272348767776,-0.010023817046303328
8515,1683371859225.0,16.99,0.0007654678208363852,surge,1,0.0007654678208363852,0.0007654678208363852,0.0007654678208363852,8516.0,1683373451855.0,-0.0012349482595994776,precursor,17.01,3069768.39,9824221.68,435712.78,220125.29,8.0,-0.02889594036463644,-0.23116752291709153
8517,1683389576265.0,16.55,0.0008476043730280658,surge,5,0.012431638463082262,0.06215819231541131,0.06215819231541131,8518.0,1683401720549.0,-0.0019724706123287806,precursor,16.68,2874071.12,9858199.0,425430.25,222504.11,4.0,-0.0029905064827244754,-0.011962025930897902
8519,1683411204165.0,16.67,0.0005424521762417922,surge,1,0.0005424521762417922,0.0005424521762417922,0.0005424521762417922,8520.0,1683412685963.0,-0.0007791970234218737,precursor,16.67,2832024.4,9856312.26,422896.02,222474.62,7.0,-0.00888369539449062,-0.06218586776143434
8521,1683431949181.0,16.54,0.001089368393308887,surge,4,0.010368997185124407,0.04147598874049763,0.04147598874049763,8522.0,1683449237043.0,-0.005088282802837474,precursor,16.64,2866879.87,9971346.1,425040.18,230434.74,2.0,-0.006710261440121279,-0.013420522880242558
8523,1683458567664.0,16.59,0.0005422777406228318,surge,2,0.002109707661300986,0.004219415322601972,0.004219415322601972,8524.0,1683466946074.0,0.00012113291935531568,precursor,16.65,2844120.4,9966633.52,423640.72,230313.56,1.0,0.00012113291935531568,0.00012113291935531568
8525,1683469615454.0,16.64,0.004210709684726033,surge,1,0.004210709684726033,0.004210709684726033,0.004210709684726033,8526.0,1683471769507.0,0.0002515053775464793,precursor,16.75,2870887.15,9931537.37,425055.66,228085.85,5.0,-0.0075457875403046265,-0.037728937701523135
8527,1683489068740.0,16.61,0.0032586842887362354,surge,2,0.004942244672314034,0.009884489344628067,0.009884489344628067,8528.0,1683495337422.0,-0.002576962206867406,precursor,16.68,2855423.2,9898621.62,429002.58,226330.94,2.0,-0.005217523760227616,-0.010435047520455232
8529,1683501708880.0,16.57,0.12226919757783546,surge,1,0.12226919757783546,0.12226919757783546,0.12226919757783546,8530.0,1683502383183.0,-0.056227809001158216,precursor,16.57,2848201.97,9897694.97,428792.79,226427.13,17.0,-0.06075275157394219,-1.0327967767570172
8531,1683503293995.0,16.52,0.0005468145505306054,surge,1,0.0005468145505306054,0.0005468145505306054,0.0005468145505306054,8532.0,1683503440538.0,-0.001029422687928916,precursor,16.5,2841837.69,9902815.69,428584.86,226837.47,3.0,-0.007098270977608822,-0.021294812932826465
8533,1683503787941.0,16.42,0.0025018624178884787,surge,1,0.0025018624178884787,0.0025018624178884787,0.0025018624178884787,8534.0,1683504055061.0,-0.0034676756065983973,precursor,16.4,2794617.3,9901926.51,425875.3,226930.1,1.0,-0.0034676756065983973,-0.0034676756065983973
8535,1683504262692.0,16.37,0.0009804255660544325,surge,3,0.007744104268956276,0.023232312806868827,0.023232312806868827,8536.0,1683505211771.0,-0.0008474584267442187,precursor,16.53,2849869.55,9903580.76,429189.62,226835.7,5.0,-0.0015117351000112356,-0.007558675500056178
8537,1683506404385.0,16.5,0.0011532812251838997,surge,1,0.0011532812251838997,0.0011532812251838997,0.0011532812251838997,8538.0,1683506834258.0,-6.0348877026283884e-05,precursor,16.5,2835534.18,9919271.92,428361.8,227836.53,6.0,-0.006620511285661202,-0.03972306771396721
8539,1683509580414.0,16.42,0.001958489302044797,surge,1,0.001958489302044797,0.001958489302044797,0.001958489302044797,8540.0,1683510047037.0,-0.029721376752584693,precursor,16.41,2833198.25,9925462.75,428487.56,228328.95,3.0,-0.03463631536852398,-0.10390894610557194
8541,1683511760416.0,15.91,0.0035969328666522584,surge,2,0.005043948412860733,0.010087896825721466,0.010087896825721466,8542.0,1683513119392.0,-0.0010038828044965586,precursor,15.91,2467738.6,9842621.44,406899.83,225048.12,1.0,-0.0010038828044965586,-0.0010038828044965586
8543,1683513611359.0,15.95,0.003581862802384017,surge,3,0.005397651690047578,0.016192955070142734,0.016192955070142734,8544.0,1683516111680.0,-0.002186680589768719,precursor,16.0,2489232.71,9841544.82,408155.68,224780.3,1.0,-0.002186680589768719,-0.002186680589768719
8545,1683517369068.0,15.94,0.001380996282011915,surge,2,0.0024469040048246352,0.0048938080096492705,0.0048938080096492705,8546.0,1683519733124.0,-0.0017483627383837019,precursor,16.01,2569776.98,9826014.1,413268.18,223858.03,4.0,-0.009462857708931882,-0.03785143083572753
8547,1683522549983.0,15.87,0.0015765710716190927,surge,2,0.004854316197027619,0.009708632394055238,0.009708632394055238,8548.0,1683525173669.0,-0.0004392255146897561,precursor,15.93,2578415.73,9824990.35,414102.93,224299.02,7.0,-0.013493002303226375,-0.09445101612258462
8549,1683533982676.0,15.71,0.0009548470697004375,surge,5,0.014500033751482112,0.07250016875741055,0.07250016875741055,8550.0,1683543876635.0,-0.0003129684001850541,precursor,15.94,2447940.21,9831769.7,405774.68,224669.18,4.0,-0.004456300681859848,-0.017825202727439392
8551,1683551023000.0,15.87,0.0013235291787301096,surge,1,0.0013235291787301096,0.0013235291787301096,0.0013235291787301096,8552.0,1683553178627.0,-0.002261985697155899,precursor,15.87,2586546.81,9821707.17,414878.8,224138.95,3.0,-0.006801091011162974,-0.02040327303348892
8553,1683557148054.0,15.83,0.003931247265937599,surge,1,0.003931247265937599,0.003931247265937599,0.003931247265937599,8554.0,1683560231693.0,-0.005234740841094043,precursor,15.79,2550320.04,9993495.15,412692.56,226342.14,6.0,-0.03816223000688742,-0.2289733800413245
8555,1683572213940.0,15.26,0.0034222053727679834,surge,1,0.0034222053727679834,0.0034222053727679834,0.0034222053727679834,8556.0,1683575815097.0,0.000328548267194817,precursor,15.26,2239800.12,9909064.87,394012.51,222095.87,2.0,-0.0005140425879314181,-0.0010280851758628362
8557,1683581255672.0,15.28,0.0034705535223108043,surge,3,0.0085548080077688,0.0256644240233064,0.0256644240233064,8558.0,1683590714977.0,-0.00045370383604270703,precursor,15.43,2256070.49,9881063.82,394810.22,220116.5,13.0,-0.010116494924512753,-0.13151443401866578
8559,1683598688830.0,15.41,0.0007793895513192872,surge,1,0.0007793895513192872,0.0007793895513192872,0.0007793895513192872,8560.0,1683598753318.0,-0.000584036340038907,precursor,15.41,2285902.09,9743735.99,397863.97,220185.59,17.0,0.0016882262110950229,0.02869984558861539
8561,1683601102541.0,15.45,0.0012959664068717958,surge,1,0.0012959664068717958,0.0012959664068717958,0.0012959664068717958,8562.0,1683601317955.0,-0.0007762804768397414,precursor,15.45,2293982.65,9812830.29,398305.02,224564.38,7.0,-0.00297801399775941,-0.02084609798431587
