,group,time,s_MP,change,type,length,sum_change,area,surge_area,group.1,time.1,change.1,type.1,p_MP,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,length.1,sum_change.1,area.1,Cluster
2339,4679,1672706100000.0,11.15,0.0036820462,surge,1,0.0036820462,0.0036820462,0.0036820462,4680.0,1672708200000.0,-0.004115294,precursor,11.16,-0.0034737217,0.0012161977,-0.0020377964,0.0044912947,2.0,-0.0070734913,-0.014146983,Cluster 0
2340,4681,1672711900000.0,11.11,0.0009017128,surge,1,0.0009017128,0.0009017128,0.0009017128,4682.0,1672713000000.0,0.00018026127,precursor,11.1,0.008604395,0.0057812044,0.0041506803,0.024335485,2.0,-0.0008093519,-0.0016187038,Cluster 0
2341,4683,1672716500000.0,11.11,0.001982878,surge,7,0.018526973,0.1296888,0.1296888,4684.0,1672728000000.0,-0.002564184,precursor,11.3,-0.35526097,-0.03825688,-0.16520986,-0.11093734,4.0,-0.00877359,-0.03509436,Cluster 0
2342,4685,1672736700000.0,11.24,0.00428756,surge,2,0.010154241,0.020308482,0.020308482,4686.0,1672741400000.0,0.00044435426,precursor,11.33,0.0065903906,0.0028258436,0.002492263,0.010840794,4.0,-8.451209e-05,-0.00033804835,Cluster 0
2343,4687,1672750400000.0,11.31,0.0013328817,surge,2,0.004333068,0.008666136,0.008666136,4688.0,1672756500000.0,-0.0027120553,precursor,11.44,0.012354097,-0.0024250676,0.0034532044,-0.012100175,1.0,-0.0027120553,-0.0027120553,Cluster 0
2344,4689,1672759700000.0,11.32,0.0050716517,surge,1,0.0050716517,0.0050716517,0.0050716517,4690.0,1672763100000.0,0.00012652116,precursor,11.43,-0.0017362356,0.0007957745,-0.003497201,0.0030225299,1.0,0.00012652116,0.00012652116,Cluster 0
2345,4691,1672765600000.0,11.4,0.14578708,surge,1,0.14578708,0.14578708,0.14578708,4692.0,1672767300000.0,-0.07461523,precursor,11.41,-0.36467382,-0.9526875,-0.17461874,-0.29172724,16.0,-0.07926736,-1.2682778,Cluster 0
2346,4693,1672768100000.0,11.36,0.00061658496,surge,1,0.00061658496,0.00061658496,0.00061658496,4694.0,1672768400000.0,0.0003521901,precursor,11.37,0.016893912,0.00075736275,0.0076121455,0.0028510424,3.0,-0.00043859132,-0.0013157739,Cluster 0
2347,4695,1672768800000.0,11.37,0.0014089938,surge,1,0.0014089938,0.0014089938,0.0014089938,4696.0,1672769000000.0,8.849148e-05,precursor,11.39,0.0014763835,-0.003094325,-0.00060671783,-0.010727289,4.0,-0.005632422,-0.022529688,Cluster 0
2348,4697,1672770100000.0,11.3,0.0006197813,surge,2,0.0027416437,0.0054832874,0.0054832874,4698.0,1672771000000.0,-0.00035242276,precursor,11.34,0.005204639,-0.0013766158,0.0019758444,-0.0059768884,8.0,-0.0052955975,-0.04236478,Cluster 0
2349,4699,1672774200000.0,11.31,0.00062237325,surge,1,0.00062237325,0.00062237325,0.00062237325,4700.0,1672774400000.0,-0.0015936275,precursor,11.28,-0.012262934,0.0051759793,-0.005897661,-0.0005693572,1.0,-0.0015936275,-0.0015936275,Cluster 0
2350,4701,1672774800000.0,11.27,0.0023958196,surge,3,0.0058477023,0.017543107,0.017543107,4702.0,1672777000000.0,-0.00035117884,precursor,11.36,-0.012074661,-0.00015542682,-0.0065882574,-0.00070178206,7.0,-0.0004346145,-0.0030423016,Cluster 0
2351,4703,1672782300000.0,11.35,0.0014123356,surge,1,0.0014123356,0.0014123356,0.0014123356,4704.0,1672783200000.0,-0.00026431747,precursor,11.35,0.0131360665,0.004993213,0.0066229273,0.01996469,2.0,-0.0025548358,-0.0051096715,Cluster 0
2352,4705,1672786100000.0,11.32,0.002297524,surge,1,0.002297524,0.002297524,0.002297524,4706.0,1672787300000.0,0.00017986668,precursor,11.36,0.016992286,0.0026054033,0.008928338,0.0081360005,1.0,0.00017986668,0.00017986668,Cluster 0
2353,4707,1672788400000.0,11.34,0.0022933132,surge,2,0.0034393838,0.0068787676,0.0068787676,4708.0,1672791200000.0,-0.00026261676,precursor,11.37,-0.0036028607,0.00036083255,-0.0014554772,0.001886817,3.0,0.00053472456,0.0016041738,Cluster 0
2354,4709,1672794600000.0,11.44,0.006758501,surge,5,0.032218162,0.1610908,0.1610908,4710.0,1672802200000.0,-0.00024229291,precursor,11.74,-0.031763937,0.0016111762,-0.014062094,0.008330952,1.0,-0.00024229291,-0.00024229291,Cluster 0
2355,4711,1672803600000.0,11.78,0.004847964,surge,1,0.004847964,0.004847964,0.004847964,4712.0,1672805400000.0,-0.003545359,precursor,11.81,0.034001686,-0.00810327,0.015048967,-0.03297151,2.0,-0.00498424,-0.00996848,Cluster 0
2356,4713,1672807200000.0,11.78,0.0014468805,surge,5,0.013052782,0.06526391,0.06526391,4714.0,1672820700000.0,-0.003935132,precursor,11.9,-0.0058888826,0.0014527692,-0.003910094,0.0033695705,7.0,-0.011265191,-0.07885634,Cluster 0
2357,4715,1672834400000.0,11.79,0.0026316529,surge,5,0.009999945,0.04999972,0.04999972,4716.0,1672844800000.0,-0.0026023095,precursor,11.8,-0.01195575,-0.010755986,-0.0040954724,-0.0411478,1.0,-0.0026023095,-0.0026023095,Cluster 0
2358,4717,1672847300000.0,12.04,0.01797096,surge,2,0.18367009,0.36734018,0.36734018,4718.0,1672853800000.0,-0.019956471,precursor,12.09,-0.7848572,-0.9953994,-0.59871864,-0.29676458,2.0,-0.019956471,-0.039912943,Cluster 0
2359,4719,1672853800000.0,12.1,0.00074448535,surge,1,0.00074448535,0.00074448535,0.00074448535,4720.0,1672853800000.0,0.00016535762,precursor,12.1,-0.0015164218,0.0032292306,-0.00091821013,0.012982276,1.0,0.00016535762,0.00016535762,Cluster 0
2360,4721,1672854000000.0,12.1,0.00066129374,surge,1,0.00066129374,0.00066129374,0.00066129374,4722.0,1672854000000.0,8.264463e-05,precursor,12.11,0.0099311825,-0.00026323978,0.004227324,-0.0010368509,3.0,0.0002477974,0.00074339216,Cluster 0
2361,4723,1672854100000.0,12.14,0.0010734929,surge,1,0.0010734929,0.0010734929,0.0010734929,4724.0,1672854100000.0,-0.0007420983,precursor,12.12,-0.00024406188,0.0024856061,-0.00010537466,0.01010408,4.0,-0.0015672487,-0.006268995,Cluster 0
2362,4725,1672854200000.0,12.11,0.0006612934,surge,1,0.0006612934,0.0006612934,0.0006612934,4726.0,1672854400000.0,-0.0009903033,precursor,12.11,-6.789445e-05,-0.0006406529,-9.495797e-05,-0.0027005938,3.0,-0.001816067,-0.005448201,Cluster 0
2363,4727,1672854600000.0,12.11,0.001488697,surge,1,0.001488697,0.001488697,0.001488697,4728.0,1672854600000.0,-0.0009083402,precursor,12.11,-0.0015823144,0.0015512789,-0.00079821947,0.005443964,5.0,-0.004133535,-0.020667676,Cluster 0
2364,4729,1672855400000.0,12.07,0.001659614,surge,2,0.0049714227,0.009942845,0.009942845,4730.0,1672855800000.0,-0.00074202986,precursor,12.12,-0.0072659473,-0.0025750895,-0.003940448,-0.0104564065,2.0,-0.00098935,-0.0019787,Cluster 0
2365,4731,1672856200000.0,12.12,0.0020648888,surge,2,0.004785214,0.009570428,0.009570428,4732.0,1672857000000.0,0.0004119273,precursor,12.17,-0.008986695,4.9702576e-05,-0.0043783523,-0.00057356025,1.0,0.0004119273,0.0004119273,Cluster 0
2366,4733,1672857400000.0,12.18,0.005832737,surge,2,0.007970826,0.015941652,0.015941652,4734.0,1672858200000.0,-0.0029322654,precursor,12.23,-0.014360946,0.0004033144,-0.0054146987,0.0043262388,4.0,-0.013345734,-0.053382937,Cluster 0
2367,4735,1672859500000.0,12.08,0.00091742224,surge,2,0.0020108714,0.004021743,0.004021743,4736.0,1672860500000.0,-0.004762929,precursor,12.04,-0.01070599,-0.0006748081,-0.0028222823,-0.0013915421,1.0,-0.004762929,-0.004762929,Cluster 0
2368,4737,1672861000000.0,12.12,0.0047274213,surge,1,0.0047274213,0.0047274213,0.0047274213,4738.0,1672861500000.0,-0.00057599484,precursor,12.13,0.0036801226,0.00222202,0.0014492046,0.009743328,7.0,-0.012918256,-0.09042779,Cluster 0
2369,4739,1672865400000.0,11.98,0.0027574517,surge,4,0.008000034,0.032000136,0.032000136,4740.0,1672868300000.0,-0.0027340525,precursor,12.05,0.0012205426,0.0014350165,0.0009064759,0.006425045,2.0,-0.005641997,-0.011283994,Cluster 0
2370,4741,1672870200000.0,12.03,0.002172289,surge,1,0.002172289,0.002172289,0.002172289,4742.0,1672870600000.0,0.00024999896,precursor,12.02,-0.0021416042,0.0032268742,-0.00077155005,0.013678715,1.0,0.00024999896,0.00024999896,Cluster 0
2371,4743,1672871300000.0,12.04,0.0010815306,surge,1,0.0010815306,0.0010815306,0.0010815306,4744.0,1672872000000.0,-0.0004980633,precursor,12.05,0.00094559294,0.001280533,0.00039459305,0.005030041,2.0,-0.001244951,-0.002489902,Cluster 0
2372,4745,1672873900000.0,12.08,0.004323773,surge,3,0.008957143,0.026871428,0.026871428,4746.0,1672878500000.0,-0.0056026815,precursor,12.1,-0.0006465061,0.00047967437,-0.00010503398,0.0021721865,3.0,-0.010326937,-0.03098081,Cluster 0
2373,4747,1672882000000.0,12.06,0.0060784235,surge,1,0.0060784235,0.0060784235,0.0060784235,4748.0,1672883300000.0,-0.0012331047,precursor,12.12,0.009230363,0.029059932,0.0026610058,0.115207754,2.0,-0.0025540465,-0.005108093,Cluster 0
2374,4749,1672886500000.0,12.06,0.002489352,surge,2,0.0043110256,0.008622051,0.008622051,4750.0,1672890500000.0,-0.00041110654,precursor,12.09,0.004445554,0.004669415,0.0021361976,0.017253824,1.0,-0.00041110654,-0.00041110654,Cluster 0
2375,4751,1672891700000.0,12.11,0.0035552252,surge,1,0.0035552252,0.0035552252,0.0035552252,4752.0,1672893600000.0,-0.00074026594,precursor,12.12,-0.0019331768,-0.027887829,-0.00079986796,-0.10254039,11.0,-0.02024041,-0.22264451,Cluster 0
2376,4753,1672913400000.0,11.93,0.0015996866,surge,1,0.0015996866,0.0015996866,0.0015996866,4754.0,1672915500000.0,-0.0015073264,precursor,11.9,-0.004521815,0.0015368686,-0.001852442,0.0064756405,2.0,-0.005371605,-0.01074321,Cluster 0
2377,4755,1672919100000.0,11.87,0.003376817,surge,1,0.003376817,0.003376817,0.003376817,4756.0,1672920200000.0,0.0004223607,precursor,11.9,-0.010309361,-0.001883667,-0.0052234516,-0.007660229,5.0,-0.0076491414,-0.038245708,Cluster 0
2378,4757,1672929300000.0,11.78,0.0014390306,surge,2,0.3259363,0.6518726,0.6518726,4758.0,1672934500000.0,,precursor,11.76,,,,,1.0,0.0,0.0,Cluster 0
2379,4759,1672934500000.0,11.77,0.0005952381,surge,1,0.0005952381,0.0005952381,0.0005952381,4760.0,1672934500000.0,0.0,precursor,11.77,-0.012366291,-0.0026451503,-0.0058078077,-0.01048284,5.0,-0.0012739925,-0.006369962,Cluster 0
2380,4761,1672934600000.0,11.76,0.000935881,surge,1,0.000935881,0.000935881,0.000935881,4762.0,1672934700000.0,0.00034013606,precursor,11.77,0.0013804393,-0.0015739335,0.00053050846,-0.006679657,6.0,0.0008503401,0.0051020407,Cluster 0
2381,4763,1672935000000.0,11.79,0.0014438453,surge,2,0.0022922377,0.0045844754,0.0045844754,4764.0,1672935400000.0,-0.00084709906,precursor,11.8,-0.009193558,0.0010638009,-0.004239467,0.0039028039,5.0,-0.0056866803,-0.028433401,Cluster 0
2382,4765,1672936000000.0,11.75,0.0011932304,surge,1,0.0011932304,0.0011932304,0.0011932304,4766.0,1672936300000.0,0.00017021276,precursor,11.75,-0.3602863,-0.031281006,-0.16553229,-0.12416213,2.0,0.0005957447,0.0011914894,Cluster 0
2383,4767,1672936700000.0,11.76,0.0005954552,surge,2,0.0019557104,0.0039114207,0.0039114207,4768.0,1672937300000.0,-0.0008486803,precursor,11.78,0.05831391,0.0015534499,0.026863258,0.0059543615,8.0,-0.0030571804,-0.024457444,Cluster 0
2384,4769,1672940100000.0,11.76,0.0005963245,surge,1,0.0005963245,0.0005963245,0.0005963245,4770.0,1672940600000.0,-0.002638153,precursor,11.74,-0.017200243,0.0045411144,-0.007952281,0.018552216,2.0,-0.0029785042,-0.0059570083,Cluster 0
2385,4771,1672941800000.0,11.72,0.0018784447,surge,1,0.0018784447,0.0018784447,0.0018784447,4772.0,1672942500000.0,-0.00025473846,precursor,11.73,0.0018983858,0.0007164119,0.00067872216,0.0026148346,1.0,-0.00025473846,-0.00025473846,Cluster 0
2386,4773,1672942800000.0,11.75,0.0023008462,surge,1,0.0023008462,0.0023008462,0.0023008462,4774.0,1672943500000.0,8.554011e-05,precursor,11.75,0.00502091,0.0009976594,0.0020746514,0.0038298562,2.0,0.00034085888,0.00068171776,Cluster 0
2387,4775,1672945100000.0,11.78,0.00093595276,surge,1,0.00093595276,0.00093595276,0.00093595276,4776.0,1672945600000.0,0.0002549574,precursor,11.77,-0.39862886,-0.034427505,-0.18788195,-0.134968,1.0,0.0002549574,0.0002549574,Cluster 0
2388,4777,1672946300000.0,11.79,0.00059473224,surge,4,0.0049169865,0.019667946,0.019667946,4778.0,1672949700000.0,-0.0009286977,precursor,11.82,-0.0030988846,0.0016128419,-0.0013862085,0.0068503115,2.0,-0.0023659368,-0.0047318735,Cluster 0
2389,4779,1672951200000.0,11.81,0.00067775097,surge,2,0.0016088786,0.0032177572,0.0032177572,4780.0,1672953500000.0,-0.0016058015,precursor,11.84,0.0048854086,0.0005932504,0.0009554826,0.001784413,9.0,-0.009068642,-0.08161777,Cluster 0
2390,4781,1672964900000.0,11.75,0.004010314,surge,2,0.00545741,0.01091482,0.01091482,4782.0,1672967900000.0,4.3164226e-07,precursor,11.81,-0.0061180713,-0.0016161085,-0.0027968592,-0.006370644,3.0,-0.006617781,-0.019853342,Cluster 0
2391,4783,1672973800000.0,11.73,0.0011116946,surge,1,0.0011116946,0.0011116946,0.0011116946,4784.0,1672974700000.0,-0.00016948387,precursor,11.71,-0.00092773465,0.0011356298,4.1604253e-05,0.005367313,5.0,-0.01103181,-0.05515905,Cluster 0
2392,4785,1672982600000.0,11.6,0.0012942192,surge,1,0.0012942192,0.0012942192,0.0012942192,4786.0,1672984100000.0,-0.0023245467,precursor,11.59,0.010843968,0.0014680405,0.005212394,0.005214242,4.0,-0.007157566,-0.028630264,Cluster 0
2393,4787,1672991100000.0,11.53,0.0013913022,surge,2,0.0039050535,0.007810107,0.007810107,4788.0,1672995800000.0,-0.0038888473,precursor,11.54,0.004999325,0.0006002276,0.0025817184,0.0021589014,6.0,-0.013196439,-0.07917863,Cluster 0
2394,4789,1673010100000.0,11.4,0.0011398878,surge,2,0.006069242,0.012138484,0.012138484,4790.0,1673015000000.0,-0.0023448216,precursor,11.46,0.017995285,-0.00015639196,0.009630108,0.0010407146,1.0,-0.0023448216,-0.0023448216,Cluster 0
2395,4791,1673016500000.0,11.44,0.0032298418,surge,2,0.024684522,0.049369045,0.049369045,4792.0,1673022400000.0,-0.10793864,precursor,11.58,0.66638047,-0.051089395,0.52897173,-0.17775758,11.0,-0.10819652,-1.1901617,Cluster 0
2396,4793,1673022800000.0,11.57,0.0007778738,surge,1,0.0007778738,0.0007778738,0.0007778738,4794.0,1673022900000.0,8.6430424e-05,precursor,11.58,-0.0035499048,-0.0018563997,-0.001896471,-0.007813209,1.0,8.6430424e-05,8.6430424e-05,Cluster 0
2397,4795,1673022900000.0,11.59,0.0006044905,surge,1,0.0006044905,0.0006044905,0.0006044905,4796.0,1673023000000.0,0.00025906737,precursor,11.59,0.009030515,0.00036101043,0.004211073,0.0011045388,1.0,0.00025906737,0.00025906737,Cluster 0
2398,4797,1673023000000.0,11.59,0.0006902502,surge,1,0.0006902502,0.0006902502,0.0006902502,4798.0,1673023200000.0,0.00034519949,precursor,11.62,-0.0022220002,-0.00078752707,-0.0012665626,-0.0033689416,5.0,-0.0012051098,-0.0060255486,Cluster 0
2399,4799,1673024000000.0,11.61,0.0020721664,surge,1,0.0020721664,0.0020721664,0.0020721664,4800.0,1673024100000.0,0.0001724138,precursor,11.61,0.0034193469,0.0006847706,0.0012988439,0.002579963,13.0,-0.003705336,-0.048169367,Cluster 0
2400,4801,1673027800000.0,11.57,0.004064473,surge,4,0.009230163,0.03692065,0.03692065,4802.0,1673030500000.0,-0.0011997313,precursor,11.67,-0.0046755816,0.0018644076,-0.0022460157,0.007087825,3.0,-0.004113994,-0.012341983,Cluster 0
2401,4803,1673032600000.0,11.62,0.0021511668,surge,4,0.010546623,0.04218649,0.04218649,4804.0,1673035300000.0,0.00051143585,precursor,11.76,0.00059413473,0.0031050737,-0.00019097603,0.011286514,4.0,-0.006732145,-0.02692858,Cluster 0
2402,4805,1673038700000.0,11.65,0.000601519,surge,1,0.000601519,0.000601519,0.000601519,4806.0,1673039300000.0,0.0005141396,precursor,11.67,-0.03238309,0.0020932937,-0.016434912,0.0070600295,1.0,0.0005141396,0.0005141396,Cluster 0
2403,4807,1673040100000.0,11.7,0.0016272265,surge,1,0.0016272265,0.0016272265,0.0016272265,4808.0,1673040600000.0,0.00042735043,precursor,11.7,-0.0031992043,0.0010302918,-0.0016127347,0.0037538249,2.0,-0.00025546178,-0.00051092356,Cluster 0
2404,4809,1673043400000.0,11.71,0.0035058844,surge,3,0.008275771,0.02482731,0.02482731,4810.0,1673047800000.0,-0.0027953922,precursor,11.77,0.00198875,0.0020267298,0.00073382404,0.0077966065,1.0,-0.0027953922,-0.0027953922,Cluster 0
2405,4811,1673048800000.0,11.76,0.0010204809,surge,1,0.0010204809,0.0010204809,0.0010204809,4812.0,1673050000000.0,-0.0007632133,precursor,11.75,-0.015219009,0.0039744717,-0.0069637066,0.015874295,1.0,-0.0007632133,-0.0007632133,Cluster 0
2406,4813,1673051500000.0,11.79,0.003909546,surge,2,0.0056075486,0.011215097,0.011215097,4814.0,1673055300000.0,0.00050725666,precursor,11.84,-0.0070255743,-0.0008002039,-0.0030605388,-0.0036542995,9.0,-0.004313874,-0.038824867,Cluster 0
2407,4815,1673068500000.0,11.78,0.0006792614,surge,1,0.0006792614,0.0006792614,0.0006792614,4816.0,1673069900000.0,-0.00059322023,precursor,11.8,-0.0036152098,0.0012124646,-0.002163898,0.0043859007,2.0,-0.00084666436,-0.0016933287,Cluster 0
2408,4817,1673074400000.0,11.81,0.0043358738,surge,1,0.0043358738,0.0043358738,0.0043358738,4818.0,1673075500000.0,0.0003384097,precursor,11.83,-0.000617039,0.00032582125,-0.00064400805,0.0006353125,3.0,-0.006429585,-0.019288756,Cluster 0
