,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label,Cluster
3549,-0.0004878724522867,-0.0007759836920349,-0.0009780469237419,-0.0049559577271492,-0.0055664020232908,1,0.0,4,1
3550,0.0222609149820467,-0.0009392771073489,0.0071327023916945,-0.0080779414390482,-0.0054973287551178,1,1.3714967203339323,10,1
3551,-0.1649159319147149,-0.0022366807041152,-0.0693889212750464,-0.0126786053544146,-0.031980248255588,5,0.5924170616113829,8,9
3552,-0.0501590606955202,-0.0066519279016458,-0.0042026163868027,-0.0364302288784312,-0.059872547633923,4,-0.3638568829593616,3,9
3553,-0.1187946152226675,0.004096489992692,-0.0632626123549168,0.0266153759289526,-0.0088196624833473,2,0.9646302250803768,9,1
3554,0.0175845550670914,-0.0004847086686509,0.0048352147884938,-0.0046906899532364,-0.0086363532280242,2,0.9566326530612268,9,1
3555,0.1134402603927315,0.000580623970648,0.0513013444279033,0.0032088715526443,-0.0002500911006675,1,0.0636942675159335,5,1
3556,-0.0604108430673963,0.0278182589653712,-0.0541892605571258,0.1889484539098934,-0.0352257243532755,12,0.0636132315521614,5,6
3557,-0.049147904196261,-0.0001006493245149,-0.0207226069280035,0.0005308344103314,-0.0088237506399715,6,0.0638162093171652,5,9
3558,0.0029147306408342,-0.0004407691794938,0.0012807344026979,-0.0023106846064998,-0.0023029771228285,4,0.1921844971172398,6,1
3559,-0.0035687882056657,0.0005679324332651,-0.0014404688400864,0.0040846917915706,-0.0007686968180428,2,-0.0640614990390761,4,1
3560,0.0097731274537268,0.0045620165901779,0.0048934278161646,0.0296182440985435,-0.0037130290022255,2,-0.2557544757033307,4,1
3561,0.0082626107128866,-0.0001251208011709,0.0038243682549778,-0.0004000512423879,-0.0019807079479491,1,-0.1916932907348315,4,1
3562,-0.0319605338439,0.0002175085262696,-0.0143297020611545,0.0016611538632823,-0.0045356417721712,3,-0.1279590531030156,4,1
3563,-0.4291570630312445,-0.0183648208369371,-0.2016152778159047,-0.1161100593939218,-0.0009597352747147,1,0.0,4,1
3564,0.000219053213636,-0.0023512887516368,0.0008936529207511,-0.014513951498708,-0.0092380920831868,2,0.2554278416347327,7,1
3565,1.0891355648504144,0.0183509188259108,0.3156249619037949,0.1448523131898494,-0.0086674479670044,4,-0.3205128205128137,4,5
3566,0.7998655724479966,0.019167138974431,0.2700387115352616,0.1369277863207914,0.0003270425664107,1,0.3880983182406127,7,5
3567,0.0008949018348048,-0.00017522675657,0.0038850948440595,0.0008729572063286,-0.0105271847125483,4,-0.3814367450731118,3,1
3568,0.0070398001646462,-0.0010887590888973,0.0056223400813879,-0.0055350544073566,-0.009709964968291,3,0.5141388174807203,8,1
3569,-0.0030276640491702,0.0002915243031746,-0.0022861868916372,0.0013682359805125,-0.0005829422318024,1,0.1292824822236559,6,1
3570,0.0046164729418691,0.0010613973987665,3.684832884687239e-05,0.0050042589778949,-0.0006343546148407,1,0.5776636713735549,8,1
3571,-0.0070987640187949,0.0004661997113331,-0.0048615879473743,0.0021981059030058,-0.0003767156509426,1,0.1277139208173663,6,1
3572,0.3579192047967584,-8.521882872813968e-06,0.0598462001538565,0.0133311089274443,-0.0134385985733182,6,0.1899936668777779,6,5
3573,-0.0005682242952197,-0.0003066186896127,-0.0002886849150245,-0.0018873176278219,3.332449837789575e-06,1,-0.1898734177215262,4,1
3574,-0.0087766091751253,0.0004589021728085,-0.0037470463419487,0.0031502799495899,-0.0005685005616282,1,-0.0632511068943693,4,1
3575,-0.0216630930104752,0.0003434434713323,-0.0041680694072719,0.0051203390227578,-0.021065933860933,2,-0.6285355122564402,3,1
3576,-0.2333271143297932,0.0014649824944518,-0.1102197076660727,0.0085607490877308,-0.005238542462903,2,-0.0632911392405162,4,1
3577,-0.006174930493542,0.0036262073132586,-0.0004399271086938,0.0243783465942164,-0.0153109507537536,1,-0.8109794135995058,2,1
3578,-0.0062322086478914,-0.0002436519561157,-0.0024022529676371,0.0026298368926324,-0.0022039114814723,2,-0.1887979861548215,4,1
3579,0.0053257240865507,0.0010836115589328,0.0045744935570553,0.0064393274373895,-0.0086820344171818,2,-0.0629722921914456,4,1
3580,-0.0407472332208019,0.0047890378503205,-0.0252029669808553,0.02380700044491,-0.0005875985539881,1,1.4357053682896406,10,1
3581,-0.0101025810882553,2.855325232253847e-05,-0.0033160744442165,0.0001232789647915,-0.0028383278383118,2,-0.184956843403191,4,1
3582,-0.0746577030981116,0.0102317071517332,-0.0348229475461826,0.0617847078842046,-0.0004855401182724,1,-0.0609756097560854,4,1
3583,0.2444356039169115,-0.0030238892875846,0.0320125148152343,-0.0072572142622013,-0.022399917976208,4,-0.7100591715976181,2,1
3584,-0.5688856558494844,-0.8393645507128166,-0.4749798298952953,0.0320282399704627,-0.0065153347584833,8,0.4252733900364537,7,4
3585,-0.0064774242661544,-0.0001613629941509,-0.0025377945152847,-0.0011765327049878,-0.0017541668655439,3,0.1210653753026608,5,1
3586,-0.0015232089339759,0.0003060032489485,-0.0006169012699864,0.0018170997795206,0.0001818547571917,1,0.06060606060607,5,1
3587,-0.0005298525265881,0.0004829789768319,-0.0002054823356446,0.003065028085182,-0.0010244193218324,5,-0.1808318264014535,4,9
3588,-0.0069124066278228,0.0022756534455017,-0.001508131080954,0.0113179406221033,-0.0068360496483566,6,-0.1206272617611554,4,9
3589,0.0075448959113721,-0.0002513816296232,0.0028718295486847,-0.0018117336497323,-0.0001806865799545,1,0.0602772754671583,5,1
3590,0.0308208133996734,-0.0045123443734825,0.0133159081569611,-0.0264818568240536,-0.0009530849293211,2,-0.1789976133651619,4,1
3591,0.0390807870188232,0.0005518693520947,0.016848679573052,0.0034917411969999,6.119288555725966e-05,1,-0.1786777843954591,4,1
3592,0.0046043409590031,0.0016766030038629,0.003696002710569,0.0111160684731858,-0.0068510775558813,3,-0.296912114014256,4,1
3593,0.1105046126019471,0.0004203273569283,0.0493026170474146,0.002316532744947,0.0001196527607971,1,0.0597728631201315,5,1
3594,0.8304350749348137,0.019349353839221,0.2693570070846245,0.1262546545006639,-0.0023649804091096,1,-0.5096262740656844,3,5
3595,-0.0010298394866352,-0.0024347514492759,0.0010092237962338,-0.0141547139407122,-0.0041771077414519,1,-0.1130582249858653,4,1
3596,0.0027624984373816,0.0402362627686057,0.0040648051204783,0.2214097597317458,-0.0117518253077906,3,-0.6077348066298507,3,1
3597,-0.0008014930908574,0.0036955901355261,0.0003162833541652,0.0167497616612937,-0.0043896008676689,2,0.0556483027267755,5,1
3598,0.3067998727365475,0.0036136171136846,0.0485431101996109,0.026120247848253,-0.0118963564851208,5,0.5011135857461017,8,5
3599,-0.0189017814133715,-0.0003249281804151,-0.0069208255724231,0.0002352177558638,-0.0087048579203717,4,-0.2799552071668573,4,1
3600,-0.0345112431664015,-0.0031301741194507,-0.0137973407202803,-0.0131425029115391,-0.0114174991636387,2,0.0,4,1
3601,-0.0041669667815683,-0.000863886401254,-4.692248734772253e-05,-0.0019759058581424,-0.0050693735105895,5,0.0,4,9
