,Unnamed: 0,group,time,s_MP,change,type,length,sum_change,s_area,surge_area,p_group,p_time,p_change,p_type,p_MP,p_buyCap,p_askCap,p_totalBidVol,p_totalAskVol,p_length,p_sum_change,p_area,Cluster,efficiency
571,571,1143,1663077400000.0,19.92,0.19682197,surge,1,0.19682197,0.19682197,0.19682197,1144.0,1663077400000.0,-0.0003515065,precursor,19.89,6479567.5,215398540.0,751004.0,281703.8,3.0,-0.001658317,-0.004974951,Cluster 2,3.25%
572,572,1145,1663077600000.0,19.89,0.00070480787,surge,1,0.00070480787,0.00070480787,0.00070480787,1146.0,1663077600000.0,-0.0010560093,precursor,19.88,6483019.5,215413010.0,751435.9,282479.88,4.0,-0.0069051306,-0.027620522,Cluster 2,3.25%
573,573,1147,1663077700000.0,19.78,0.0039006092,surge,5,0.008937923,0.044689614,0.044689614,1148.0,1663078200000.0,0.0002519365,precursor,19.94,6442052.0,215361120.0,749259.6,279859.06,1.0,0.0002519365,0.0002519365,Cluster 2,3.25%
574,574,1149,1663078400000.0,19.93,0.0006529379,surge,1,0.0006529379,0.0006529379,0.0006529379,1150.0,1663078500000.0,-0.0012527062,precursor,19.92,5961631.5,215439550.0,724058.5,283776.06,1.0,-0.0012527062,-0.0012527062,Cluster 2,3.25%
575,575,1151,1663078800000.0,19.96,0.0014560503,surge,1,0.0014560503,0.0014560503,0.0014560503,1152.0,1663078900000.0,-0.0006010765,precursor,19.94,5994158.5,215450370.0,725622.5,284304.16,9.0,-0.017953161,-0.16157846,Cluster 2,3.25%
576,576,1153,1663080900000.0,19.57,0.002350456,surge,3,0.007950598,0.023851795,0.023851795,1154.0,1663081900000.0,-0.00086050417,precursor,19.74,5854827.5,215704200.0,719702.94,297541.22,3.0,-0.004663113,-0.013989339,Cluster 2,3.25%
577,577,1155,1663083000000.0,19.68,0.0014756463,surge,1,0.0014756463,0.0014756463,0.0014756463,1156.0,1663083500000.0,-0.00081027765,precursor,19.66,5885566.5,215539550.0,721418.0,289365.22,4.0,-0.0036052242,-0.014420897,Cluster 2,3.25%
578,578,1157,1663085300000.0,19.61,0.00096881593,surge,2,0.003568543,0.007137086,0.007137086,1158.0,1663086100000.0,-0.0024380195,precursor,19.67,5883147.5,215558670.0,721701.6,290518.3,1.0,-0.0024380195,-0.0024380195,Cluster 2,3.25%
579,579,1159,1663086800000.0,19.59,0.001329098,surge,2,0.00693134,0.01386268,0.01386268,1160.0,1663088600000.0,-0.0013654245,precursor,19.78,5930364.0,215496960.0,723425.75,287073.94,1.0,-0.0013654245,-0.0013654245,Cluster 2,3.25%
580,580,1161,1663089500000.0,19.7,0.0012681304,surge,1,0.0012681304,0.0012681304,0.0012681304,1162.0,1663090600000.0,-0.001811914,precursor,19.8,5829980.5,215585620.0,718177.4,291513.06,8.0,-0.03251762,-0.26014096,Cluster 2,3.25%
581,581,1163,1663097800000.0,19.15,0.006741651,surge,3,0.011620546,0.034861635,0.034861635,1164.0,1663101800000.0,-0.002062947,precursor,19.39,5997498.0,215569550.0,730476.8,291721.38,5.0,-0.017803602,-0.08901801,Cluster 2,3.25%
582,582,1165,1663107200000.0,19.02,0.0035234394,surge,1,0.0035234394,0.0035234394,0.0035234394,1166.0,1663108300000.0,-0.0008366493,precursor,19.08,6289508.0,215503780.0,749202.25,290425.56,3.0,-0.011399106,-0.034197316,Cluster 2,3.25%
583,583,1167,1663111900000.0,18.82,0.0005363745,surge,4,0.007847616,0.031390466,0.031390466,1168.0,1663118900000.0,0.00021223807,precursor,19.03,4229045.0,215123220.0,641002.7,270640.94,1.0,0.00021223807,0.00021223807,Cluster 2,3.25%
584,584,1169,1663120200000.0,19.06,0.0038900678,surge,3,0.010910193,0.03273058,0.03273058,1170.0,1663127800000.0,-0.0032762475,precursor,19.17,7924607.5,215580300.0,838347.06,293795.06,2.0,-0.004051033,-0.008102066,Cluster 2,3.25%
585,585,1171,1663130500000.0,19.23,0.005854127,surge,2,0.0072049396,0.014409879,0.014409879,1172.0,1663132900000.0,-0.0021775898,precursor,19.28,7972394.0,215605740.0,845697.1,294881.06,5.0,-0.018624047,-0.09312023,Cluster 2,3.25%
586,586,1173,1663144300000.0,18.97,0.010631696,surge,2,0.012795392,0.025590785,0.025590785,1174.0,1663151100000.0,-0.0032843198,precursor,19.11,8157145.5,215648600.0,857519.06,297376.22,3.0,-0.00882415,-0.02647245,Cluster 2,3.25%
587,587,1175,1663160400000.0,19.12,0.0075855763,surge,1,0.0075855763,0.0075855763,0.0075855763,1176.0,1663162000000.0,-0.0669441,precursor,19.14,5400181.5,215616600.0,710447.56,294651.66,1.0,-0.0669441,-0.0669441,Cluster 2,3.25%
588,588,1177,1663164200000.0,19.11,0.34039035,surge,1,0.34039035,0.34039035,0.34039035,1178.0,1663164200000.0,0.00015701324,precursor,19.11,5248356.5,215920180.0,702489.5,310452.97,1.0,0.00015701324,0.00015701324,Cluster 2,3.25%
589,589,1179,1663164400000.0,19.14,0.0009939976,surge,1,0.0009939976,0.0009939976,0.0009939976,1180.0,1663164400000.0,-0.0006269321,precursor,19.13,5236915.5,215930960.0,701908.8,311028.84,1.0,-0.0006269321,-0.0006269321,Cluster 2,3.25%
590,590,1181,1663164400000.0,19.12,0.00062766974,surge,1,0.00062766974,0.00062766974,0.00062766974,1182.0,1663164400000.0,0.0001575043,precursor,19.15,5241907.5,215929470.0,702185.06,310943.44,2.0,0.00015769537,0.00031539073,Cluster 2,3.25%
591,591,1183,1663164500000.0,19.16,0.0014633148,surge,1,0.0014633148,0.0014633148,0.0014633148,1184.0,1663164500000.0,0.00020871381,precursor,19.18,5225818.5,215893220.0,701274.25,309036.53,2.0,-0.0011994921,-0.0023989843,Cluster 2,3.25%
592,592,1185,1663164600000.0,19.15,0.0012016174,surge,2,0.0016714006,0.0033428012,0.0033428012,1186.0,1663164700000.0,-0.000782092,precursor,19.18,5244467.0,215903790.0,702172.5,309512.97,2.0,-0.0014597446,-0.0029194893,Cluster 2,3.25%
593,593,1187,1663165000000.0,19.18,0.00073134317,surge,1,0.00073134317,0.00073134317,0.00073134317,1188.0,1663165100000.0,-0.0020350555,precursor,19.14,5240266.5,215916000.0,702013.2,310205.8,6.0,-0.009214694,-0.055288162,Cluster 2,3.25%
594,594,1189,1663165800000.0,19.0,0.0014220506,surge,4,0.007882013,0.031528052,0.031528052,1190.0,1663166800000.0,-0.0006789334,precursor,19.15,5222988.5,215943520.0,700946.4,312114.1,8.0,-0.004076824,-0.032614592,Cluster 2,3.25%
595,595,1191,1663169900000.0,19.06,0.0013125007,surge,1,0.0013125007,0.0013125007,0.0013125007,1192.0,1663170500000.0,-0.00041725524,precursor,19.11,5235985.0,215617840.0,696952.2,295232.06,5.0,-0.008138395,-0.04069197,Cluster 2,3.25%
596,596,1193,1663173400000.0,18.98,0.0035931082,surge,2,0.0051725553,0.010345111,0.010345111,1194.0,1663174300000.0,-0.0011028314,precursor,19.05,5181428.5,215625540.0,694365.4,295955.88,2.0,-0.0032047504,-0.0064095007,Cluster 2,3.25%
597,597,1195,1663175800000.0,18.98,0.0036386014,surge,1,0.0036386014,0.0036386014,0.0036386014,1196.0,1663176800000.0,-0.0007832341,precursor,19.05,5195805.0,215603150.0,694850.6,294750.75,4.0,-0.02190811,-0.08763244,Cluster 2,3.25%
598,598,1197,1663179800000.0,18.64,0.0077316067,surge,2,0.0088712955,0.017742591,0.017742591,1198.0,1663182300000.0,-0.0026064655,precursor,18.77,5162455.0,215619120.0,694818.2,297788.94,1.0,-0.0026064655,-0.0026064655,Cluster 2,3.25%
599,599,1199,1663183500000.0,18.71,0.0032710298,surge,2,0.009988141,0.019976282,0.019976282,1200.0,1663186800000.0,-0.0011596642,precursor,18.94,5104801.5,215575700.0,689429.9,294984.28,3.0,-0.007461713,-0.022385139,Cluster 2,3.25%
600,600,1201,1663190600000.0,18.87,0.009212507,surge,2,0.015370329,0.030740658,0.030740658,1202.0,1663194400000.0,-0.00010088262,precursor,19.01,5238979.5,215892640.0,696324.0,310850.5,1.0,-0.00010088262,-0.00010088262,Cluster 2,3.25%
601,601,1203,1663195800000.0,19.16,0.0028922916,surge,1,0.0028922916,0.0028922916,0.0028922916,1204.0,1663197100000.0,-0.0028202254,precursor,19.07,5308559.0,215548510.0,699502.25,292651.5,1.0,-0.0028202254,-0.0028202254,Cluster 2,3.25%
602,602,1205,1663199000000.0,19.12,0.003304748,surge,1,0.003304748,0.003304748,0.003304748,1206.0,1663200400000.0,-0.000730634,precursor,19.1,5188205.5,215528400.0,693046.9,291487.6,4.0,-0.013987475,-0.0559499,Cluster 2,3.25%
603,603,1207,1663205100000.0,18.91,0.002241758,surge,1,0.002241758,0.002241758,0.002241758,1208.0,1663207000000.0,-0.0020095203,precursor,18.92,4962778.0,215596830.0,683539.56,296935.8,5.0,-0.0155737195,-0.0778686,Cluster 2,3.25%
604,604,1209,1663216300000.0,18.6,0.00086634245,surge,2,0.008330288,0.016660577,0.016660577,1210.0,1663220700000.0,-0.0019518213,precursor,18.8,4990694.0,215351250.0,685896.2,289768.06,1.0,-0.0019518213,-0.0019518213,Cluster 2,3.25%
605,605,1211,1663223700000.0,18.79,0.012264134,surge,2,0.023619104,0.04723821,0.04723821,1212.0,1663229600000.0,-0.007660238,precursor,19.08,5035657.0,215294560.0,689186.44,286243.2,5.0,-0.015481776,-0.07740888,Cluster 2,3.25%
606,606,1213,1663243000000.0,18.97,0.006684419,surge,1,0.006684419,0.006684419,0.006684419,1214.0,1663246700000.0,-0.14856386,precursor,19.02,4851033.0,215333060.0,679320.5,288373.22,1.0,-0.14856386,-0.14856386,Cluster 2,3.25%
607,607,1215,1663248100000.0,18.86,0.027962761,surge,1,0.027962761,0.027962761,0.027962761,1216.0,1663248100000.0,0.000265252,precursor,18.85,4815777.5,215364210.0,677907.9,290426.56,4.0,-0.0013777637,-0.005511055,Cluster 2,3.25%
608,608,1217,1663248200000.0,18.84,0.0008495952,surge,1,0.0008495952,0.0008495952,0.0008495952,1218.0,1663248200000.0,-0.00026511127,precursor,18.85,4816052.0,215346220.0,677951.9,289487.34,4.0,-0.0027067822,-0.010827129,Cluster 2,3.25%
609,609,1219,1663248500000.0,18.8,0.0011175593,surge,1,0.0011175593,0.0011175593,0.0011175593,1220.0,1663248600000.0,0.00015948963,precursor,18.8,4811000.5,215337280.0,677866.06,289143.12,1.0,0.00015948963,0.00015948963,Cluster 2,3.25%
610,610,1221,1663248800000.0,18.82,0.00053140626,surge,2,0.0033453875,0.006690775,0.006690775,1222.0,1663248900000.0,-0.0003151019,precursor,18.9,4818877.5,215323660.0,678001.3,288210.38,3.0,-0.0016322649,-0.0048967944,Cluster 2,3.25%
611,611,1223,1663249300000.0,18.93,0.005047011,surge,1,0.005047011,0.005047011,0.005047011,1224.0,1663249400000.0,-0.002057575,precursor,18.94,4793678.0,215348750.0,676449.2,289466.03,2.0,-0.003219555,-0.00643911,Cluster 2,3.25%
612,612,1225,1663249700000.0,18.92,0.0046061166,surge,3,0.0073990915,0.022197274,0.022197274,1226.0,1663250700000.0,-0.0004200306,precursor,19.01,4751402.0,215304100.0,673964.1,286877.44,12.0,-0.039145973,-0.46975166,Cluster 2,3.25%
613,613,1227,1663255200000.0,18.28,0.0019178143,surge,2,0.00699398,0.01398796,0.01398796,1228.0,1663256500000.0,-0.0012462327,precursor,18.41,4564608.0,215536260.0,666228.8,300011.75,4.0,-0.0033107102,-0.013242841,Cluster 2,3.25%
614,614,1229,1663258300000.0,18.34,0.001638438,surge,4,0.012606401,0.050425604,0.050425604,1230.0,1663263000000.0,-0.0010745748,precursor,18.6,4630515.5,215445260.0,669167.6,294406.97,3.0,-0.0052216547,-0.015664965,Cluster 2,3.25%
615,615,1231,1663266000000.0,18.53,0.004973562,surge,1,0.004973562,0.004973562,0.004973562,1232.0,1663267400000.0,-0.0031127518,precursor,18.6,4027562.5,215075740.0,634831.0,274856.78,5.0,-0.012469411,-0.062347054,Cluster 2,3.25%
616,616,1233,1663271400000.0,18.42,0.004033657,surge,2,0.0074009714,0.014801943,0.014801943,1234.0,1663274000000.0,-0.0013433984,precursor,18.43,4525849.0,215479710.0,663162.56,296086.4,1.0,-0.0013433984,-0.0013433984,Cluster 2,3.25%
617,617,1235,1663275500000.0,18.53,0.0020608816,surge,1,0.0020608816,0.0020608816,0.0020608816,1236.0,1663277300000.0,-0.0031895705,precursor,18.5,4472851.0,215506510.0,660253.3,297349.06,6.0,-0.01903156,-0.11418936,Cluster 2,3.25%
618,618,1237,1663288900000.0,18.11,0.0019551783,surge,1,0.0019551783,0.0019551783,0.0019551783,1238.0,1663291400000.0,-0.0013657699,precursor,18.19,4369639.0,215643900.0,656687.5,305365.38,3.0,-0.010238546,-0.030715639,Cluster 2,3.25%
619,619,1239,1663297000000.0,18.08,0.0028901284,surge,3,0.013341429,0.040024288,0.040024288,1240.0,1663305100000.0,-0.0016436275,precursor,18.23,4825792.0,215735500.0,682572.2,308807.0,2.0,-0.0024655436,-0.004931087,Cluster 2,3.25%
620,620,1241,1663311000000.0,18.23,0.00066426693,surge,1,0.00066426693,0.00066426693,0.00066426693,1242.0,1663314600000.0,-0.004557033,precursor,18.17,4969492.5,215800130.0,690884.3,312348.9,4.0,-0.022870366,-0.09148146,Cluster 2,3.25%
621,621,1243,1663324100000.0,17.82,0.0071339626,surge,2,0.013883795,0.02776759,0.02776759,1244.0,1663330800000.0,-0.05030332,precursor,18.08,4526615.5,215689060.0,666849.25,306942.2,1.0,-0.05030332,-0.05030332,Cluster 2,3.25%
622,622,1245,1663332000000.0,18.05,0.0304078,surge,1,0.0304078,0.0304078,0.0304078,1246.0,1663332000000.0,3.0676446e-08,precursor,18.06,4563373.0,215659420.0,669048.56,305474.5,5.0,5.5984616e-05,0.0002799231,Cluster 2,3.25%
623,623,1247,1663332100000.0,18.07,0.0004983389,surge,1,0.0004983389,0.0004983389,0.0004983389,1248.0,1663332100000.0,-0.0006640841,precursor,18.06,4563625.0,215680030.0,669084.0,306627.1,13.0,-0.0057673785,-0.07497592,Cluster 2,3.25%
624,624,1249,1663333300000.0,17.98,0.00050139247,surge,1,0.00050139247,0.00050139247,0.00050139247,1250.0,1663333400000.0,-0.0014461754,precursor,17.95,4015083.2,215336560.0,638548.25,288755.0,7.0,-0.007350054,-0.05145038,Cluster 2,3.25%
625,625,1251,1663335800000.0,17.81,0.0012902446,surge,1,0.0012902446,0.0012902446,0.0012902446,1252.0,1663336200000.0,-0.0059212046,precursor,17.84,4513153.0,215630850.0,667039.0,305390.94,2.0,-0.0088881,-0.0177762,Cluster 2,3.25%
626,626,1253,1663336800000.0,17.76,0.00519856,surge,2,0.016166875,0.03233375,0.03233375,1254.0,1663338300000.0,-0.00032813635,precursor,17.98,4601380.0,215652930.0,672254.25,306346.7,2.0,-0.0016062546,-0.0032125092,Cluster 2,3.25%
627,627,1255,1663339000000.0,18.0,0.00629226,surge,1,0.00629226,0.00629226,0.00629226,1256.0,1663339700000.0,-0.0024858483,precursor,18.04,4595984.5,215664270.0,671883.9,305881.44,3.0,-0.005925457,-0.01777637,Cluster 2,3.25%
628,628,1257,1663341700000.0,18.02,0.003564719,surge,1,0.003564719,0.003564719,0.003564719,1258.0,1663342600000.0,-0.005322218,precursor,18.01,4590799.0,215720770.0,671589.7,309152.6,1.0,-0.005322218,-0.005322218,Cluster 2,3.25%
629,629,1259,1663343700000.0,17.96,0.0015632102,surge,1,0.0015632102,0.0015632102,0.0015632102,1260.0,1663344400000.0,-0.0027828498,precursor,17.96,4593452.5,215730700.0,671950.94,309927.12,3.0,-0.016497387,-0.04949216,Cluster 2,3.25%
630,630,1261,1663346300000.0,17.68,0.0037969355,surge,2,0.0053291935,0.010658387,0.010658387,1262.0,1663348200000.0,-0.0040537207,precursor,17.75,4521434.0,215576300.0,668796.8,302948.72,1.0,-0.0040537207,-0.0040537207,Cluster 2,3.25%
631,631,1263,1663349600000.0,17.71,0.0029560293,surge,1,0.0029560293,0.0029560293,0.0029560293,1264.0,1663350700000.0,-0.0016848549,precursor,17.71,4453919.5,215611600.0,666850.6,305102.53,2.0,-0.0028139374,-0.0056278748,Cluster 2,3.25%
632,632,1265,1663352700000.0,17.69,0.0054296847,surge,5,0.012784095,0.063920476,0.063920476,1266.0,1663359500000.0,-0.00055766205,precursor,17.92,4374214.0,215707630.0,659709.06,309337.25,1.0,-0.00055766205,-0.00055766205,Cluster 2,3.25%
633,633,1267,1663359900000.0,17.91,0.0028476024,surge,2,0.00719356,0.01438712,0.01438712,1268.0,1663364400000.0,0.0002241285,precursor,18.08,4363920.0,215608510.0,658647.94,303478.84,1.0,0.0002241285,0.0002241285,Cluster 2,3.25%
634,634,1269,1663366500000.0,18.05,0.0054888506,surge,1,0.0054888506,0.0054888506,0.0054888506,1270.0,1663368300000.0,-0.0028531037,precursor,18.15,4404800.0,215626500.0,660818.9,304271.38,2.0,-0.0053924453,-0.0107848905,Cluster 2,3.25%
635,635,1271,1663371400000.0,18.03,0.00072117447,surge,2,0.015777599,0.031555198,0.031555198,1272.0,1663375600000.0,-0.00097256515,precursor,18.41,4411546.5,215711100.0,659798.9,308018.8,1.0,-0.00097256515,-0.00097256515,Cluster 2,3.25%
636,636,1273,1663378000000.0,18.31,0.0005509673,surge,2,0.0038809332,0.0077618663,0.0077618663,1274.0,1663381900000.0,-0.002390477,precursor,18.4,4458239.0,215747180.0,662442.1,309893.16,3.0,-0.004626123,-0.013878368,Cluster 2,3.25%
637,637,1275,1663387200000.0,18.26,0.0018635496,surge,2,0.0042739958,0.0085479915,0.0085479915,1276.0,1663390200000.0,-0.0055502686,precursor,18.31,4460121.5,215725740.0,662616.7,309158.38,2.0,-0.012114234,-0.024228469,Cluster 2,3.25%
638,638,1277,1663395400000.0,18.17,0.00088352076,surge,1,0.00088352076,0.00088352076,0.00088352076,1278.0,1663397400000.0,0.00016592655,precursor,18.15,4416470.0,215695140.0,658909.4,308148.22,1.0,0.00016592655,0.00016592655,Cluster 2,3.25%
639,639,1279,1663399500000.0,18.17,0.00077080383,surge,3,0.0058300174,0.017490052,0.017490052,1280.0,1663409300000.0,-0.0025167724,precursor,18.27,4513815.0,215709800.0,664330.0,308606.22,3.0,-0.007619997,-0.02285999,Cluster 2,3.25%
640,640,1281,1663418400000.0,18.18,0.0023720681,surge,1,0.0023720681,0.0023720681,0.0023720681,1282.0,1663421400000.0,-0.19060342,precursor,18.18,4507261.0,215756320.0,664276.1,311915.78,1.0,-0.19060342,-0.19060342,Cluster 2,3.25%
641,641,1283,1663422400000.0,18.22,0.35219952,surge,1,0.35219952,0.35219952,0.35219952,1284.0,1663422600000.0,5.4914883e-05,precursor,18.22,4511203.0,215686140.0,664382.75,307937.56,9.0,-0.0003288865,-0.0029599785,Cluster 2,3.25%
642,642,1285,1663422800000.0,18.22,0.0005491187,surge,1,0.0005491187,0.0005491187,0.0005491187,1286.0,1663423000000.0,-0.00027433338,precursor,18.22,4542555.5,215753490.0,666115.6,311171.4,6.0,-0.00054854614,-0.0032912767,Cluster 2,3.25%
643,643,1287,1663423300000.0,18.23,0.00071389345,surge,1,0.00071389345,0.00071389345,0.00071389345,1288.0,1663423500000.0,0.00027445378,precursor,18.23,4522305.0,215775310.0,664969.0,312329.84,1.0,0.00027445378,0.00027445378,Cluster 2,3.25%
644,644,1289,1663423600000.0,18.24,0.0009324686,surge,3,0.009313953,0.02794186,0.02794186,1290.0,1663424400000.0,-0.0050470354,precursor,18.34,4518581.0,215775970.0,664449.8,311843.97,3.0,-0.0053740693,-0.016122207,Cluster 2,3.25%
645,645,1291,1663425200000.0,18.34,0.002513632,surge,1,0.002513632,0.002513632,0.002513632,1292.0,1663425400000.0,-0.0031023612,precursor,18.3,4512149.0,215753330.0,664129.2,310786.03,2.0,-0.0037035437,-0.0074070874,Cluster 2,3.25%
646,646,1293,1663426100000.0,18.3,0.001039597,surge,2,0.0022418723,0.0044837445,0.0044837445,1294.0,1663426600000.0,0.00032760034,precursor,18.32,4539914.0,215762900.0,665648.3,311350.78,2.0,0.0006006154,0.0012012308,Cluster 2,3.25%
647,647,1295,1663427500000.0,18.35,0.0014185888,surge,1,0.0014185888,0.0014185888,0.0014185888,1296.0,1663428100000.0,-0.00027230155,precursor,18.34,4506300.5,215762000.0,663706.5,311243.94,3.0,5.5119428e-05,0.00016535827,Cluster 2,3.25%
648,648,1297,1663429500000.0,18.37,0.0011987021,surge,1,0.0011987021,0.0011987021,0.0011987021,1298.0,1663430000000.0,-0.0005983582,precursor,18.38,4772969.0,215742800.0,678309.44,310317.6,1.0,-0.0005983582,-0.0005983582,Cluster 2,3.25%
649,649,1299,1663430700000.0,18.39,0.0045193043,surge,2,0.008810243,0.017620485,0.017620485,1300.0,1663432300000.0,-0.0009137331,precursor,18.49,4802611.0,215694540.0,679377.8,307311.72,1.0,-0.0009137331,-0.0009137331,Cluster 2,3.25%
650,650,1301,1663433300000.0,18.53,0.0021071457,surge,1,0.0021071457,0.0021071457,0.0021071457,1302.0,1663434400000.0,-0.0016141428,precursor,18.57,4830244.5,215616060.0,680623.25,302919.12,5.0,-0.006793667,-0.033968337,Cluster 2,3.25%
651,651,1303,1663439500000.0,18.45,0.0005432124,surge,1,0.0005432124,0.0005432124,0.0005432124,1304.0,1663440300000.0,-0.0005962352,precursor,18.42,4833308.5,215625200.0,680807.5,303892.38,4.0,-0.0036349944,-0.014539978,Cluster 2,3.25%
652,652,1305,1663444300000.0,18.41,0.0021231754,surge,2,0.002992534,0.005985068,0.005985068,1306.0,1663447600000.0,0.00027179785,precursor,18.43,4849067.0,215590880.0,681811.75,301317.16,1.0,0.00027179785,0.00027179785,Cluster 2,3.25%
653,653,1307,1663448600000.0,18.45,0.0005425936,surge,1,0.0005425936,0.0005425936,0.0005425936,1308.0,1663449400000.0,-0.0011388583,precursor,18.44,4848046.5,215601230.0,681743.4,301861.06,1.0,-0.0011388583,-0.0011388583,Cluster 2,3.25%
654,654,1309,1663450900000.0,18.43,0.0010865441,surge,1,0.0010865441,0.0010865441,0.0010865441,1310.0,1663451800000.0,-0.00065017084,precursor,18.39,4857716.0,215583360.0,682417.3,301010.72,1.0,-0.00065017084,-0.00065017084,Cluster 2,3.25%
655,655,1311,1663453000000.0,18.47,0.0011419782,surge,2,0.0031483385,0.006296677,0.006296677,1312.0,1663456400000.0,-0.00042927053,precursor,18.5,4846307.0,215510830.0,681348.4,296847.38,5.0,-0.0058364742,-0.02918237,Cluster 2,3.25%
656,656,1313,1663463600000.0,18.35,0.008492803,surge,1,0.008492803,0.008492803,0.008492803,1314.0,1663466600000.0,-0.00028820927,precursor,18.47,4826907.5,215694530.0,680570.8,306199.06,5.0,-0.006770837,-0.033854187,Cluster 2,3.25%
657,657,1315,1663475300000.0,18.42,0.0017389248,surge,3,0.0073817545,0.022145262,0.022145262,1316.0,1663482300000.0,-0.003826105,precursor,18.5,4856605.5,215738430.0,681866.44,309148.0,2.0,-0.0038799539,-0.0077599077,Cluster 2,3.25%
658,658,1317,1663487600000.0,18.46,0.0006532485,surge,2,0.001628389,0.003256778,0.003256778,1318.0,1663492700000.0,-0.005943961,precursor,18.53,4881560.5,215769490.0,683139.8,310757.5,2.0,-0.013633285,-0.02726657,Cluster 2,3.25%
659,659,1319,1663496700000.0,18.35,0.004562739,surge,1,0.004562739,0.004562739,0.004562739,1320.0,1663497700000.0,-0.005178399,precursor,18.28,4953032.5,215744260.0,688225.5,310083.53,1.0,-0.005178399,-0.005178399,Cluster 2,3.25%
660,660,1321,1663500600000.0,18.25,0.00060463365,surge,1,0.00060463365,0.00060463365,0.00060463365,1322.0,1663502000000.0,-0.0024110812,precursor,18.23,4947093.5,215765060.0,688121.1,311361.78,1.0,-0.0024110812,-0.0024110812,Cluster 2,3.25%
661,661,1323,1663504100000.0,18.19,0.0022574347,surge,1,0.0022574347,0.0022574347,0.0022574347,1324.0,1663505700000.0,0.0003880098,precursor,18.28,5104469.5,215785500.0,696586.8,312375.16,5.0,-0.015244859,-0.0762243,Cluster 2,3.25%
662,662,1325,1663518500000.0,17.94,0.22869882,surge,2,0.2292567,0.4585134,0.4585134,1326.0,1663518600000.0,-0.00033416858,precursor,17.95,4935858.5,215751060.0,689187.3,311869.28,5.0,-0.0005566052,-0.002783026,Cluster 2,3.25%
663,663,1327,1663518800000.0,17.93,0.0008365869,surge,3,0.0023414183,0.0070242546,0.0070242546,1328.0,1663518900000.0,-0.00011114185,precursor,17.98,4932978.0,215726560.0,688923.6,310483.28,5.0,-0.0026160604,-0.013080303,Cluster 2,3.25%
664,664,1329,1663519400000.0,17.93,0.0015620954,surge,2,0.002398216,0.004796432,0.004796432,1330.0,1663519600000.0,-0.00066753203,precursor,17.98,4889204.5,215782670.0,686445.7,313327.12,2.0,-0.0008338259,-0.0016676518,Cluster 2,3.25%
665,665,1331,1663520000000.0,17.97,0.0018938099,surge,2,0.0026168667,0.0052337334,0.0052337334,1332.0,1663520300000.0,-0.00016660498,precursor,18.0,4885771.5,215786940.0,686099.3,313487.5,4.0,-0.0066766148,-0.026706459,Cluster 2,3.25%
666,666,1333,1663521000000.0,17.89,0.0011208258,surge,2,0.003355713,0.006711426,0.006711426,1334.0,1663521700000.0,0.00011185554,precursor,17.94,4867589.0,215788480.0,685450.25,313721.5,4.0,-0.0033413176,-0.013365271,Cluster 2,3.25%
667,667,1335,1663522800000.0,17.88,0.0025168422,surge,1,0.0025168422,0.0025168422,0.0025168422,1336.0,1663523200000.0,-0.0035128251,precursor,17.89,4881414.0,215799470.0,686381.44,314409.94,3.0,-0.00748226,-0.02244678,Cluster 2,3.25%
668,668,1337,1663524400000.0,17.84,0.0006277418,surge,1,0.0006277418,0.0006277418,0.0006277418,1338.0,1663525000000.0,-0.0042075077,precursor,17.72,4814790.5,215764510.0,683491.06,312970.38,1.0,-0.0042075077,-0.0042075077,Cluster 2,3.25%
669,669,1339,1663525500000.0,17.74,0.004907705,surge,2,0.010590179,0.021180358,0.021180358,1340.0,1663526500000.0,-0.002287761,precursor,17.89,4851472.5,215762960.0,684666.8,313723.3,2.0,-0.0036861908,-0.0073723816,Cluster 2,3.25%
670,670,1341,1663528100000.0,17.83,0.002243281,surge,2,0.004036313,0.008072626,0.008072626,1342.0,1663530400000.0,-0.0005578801,precursor,17.93,4829469.0,215540140.0,683462.94,311366.4,7.0,-0.056854,-0.39797798,Cluster 2,3.25%
671,671,1343,1663536900000.0,16.95,0.0031955093,surge,1,0.0031955093,0.0031955093,0.0031955093,1344.0,1663538000000.0,-0.0048910123,precursor,16.88,3950212.0,215440780.0,637909.06,309147.12,3.0,-0.0147386845,-0.04421605,Cluster 2,3.25%
672,672,1345,1663540700000.0,16.67,0.003420197,surge,3,0.014971451,0.04491435,0.04491435,1346.0,1663543700000.0,-0.0077224327,precursor,16.9,3951306.0,215454700.0,637592.2,306773.3,3.0,-0.014611623,-0.04383487,Cluster 2,3.25%
673,673,1347,1663547000000.0,16.82,0.007724006,surge,4,0.016501306,0.06600522,0.06600522,1348.0,1663553400000.0,-0.016982455,precursor,17.05,4167343.2,215481550.0,649801.94,307789.2,2.0,-0.028307747,-0.056615494,Cluster 2,3.25%
674,674,1349,1663556800000.0,16.52,0.0011534765,surge,5,0.024461793,0.12230896,0.12230896,1350.0,1663566200000.0,-0.003899944,precursor,16.9,4233255.5,215537700.0,658052.3,313293.2,4.0,-0.021003837,-0.08401535,Cluster 2,3.25%
675,675,1351,1663573200000.0,16.59,0.0062830206,surge,1,0.0062830206,0.0062830206,0.0062830206,1352.0,1663576400000.0,0.00031354785,precursor,16.7,3957889.5,215582450.0,642995.56,316083.7,2.0,-0.00627892,-0.01255784,Cluster 2,3.25%
