,precursor_buy_cap_pct_change,precursor_ask_cap_pct_change,precursor_bid_vol_pct_change,precursor_ask_vol_pct_change,sum_change,length,surge_targets_met_pct,label
85,0.0049405389751455,4.7825932552258976e-05,0.002370323586424,0.0084796506701245,-0.0143260273570871,1,-0.541125541125536,3
86,0.0015364256796083,-1.4657519020078167e-05,0.0024388112298708,0.0005771574082805,-0.0150135017845982,3,-0.5353319057815795,3
87,0.0118534137747381,0.0002432619059584,0.0035907805174203,0.0125626796004254,-0.0061572297200109,3,1.5704894083272452,10
88,-0.0107710538320572,-1.7682823803544245e-05,-0.0045002416426142,-0.0026668640943466,-0.1262660441062192,2,0.0713521227256495,5
89,-0.002295071926766,-1.0146615015749204e-05,-0.0004028884984494,-0.0007834892410549,-0.0030670443162682,8,-0.0720461095100977,4
90,0.0095079039030875,-1.9251363920669284e-05,0.0032546907278989,-0.002785302220317,-0.0018752033541244,4,0.2168413444163307,6
91,0.0021500153508438,-5.718960923595251e-05,-0.0034674986952687,0.003540938839093,-0.0043400564260779,2,-0.1805706031058169,4
92,0.008963907738366,2.9843420925379505e-05,0.0028107290730406,0.0047083345850147,-0.0028594826057095,4,0.0,4
93,-0.0065246367570275,-2.821561791210847e-06,-0.0017248322367033,-0.0002000373510386,-0.0044109011590109,1,-0.3619254433586604,3
94,-0.0335829638185708,4.328667205566461e-05,-0.0111839868712014,0.0061143222250366,-0.0021341669019038,1,0.4366812227074272,7
95,-0.0044959216587453,3.480146687095953e-05,-0.0016379899544943,0.0047020720235779,-0.0021042519521788,1,0.0363108206245517,5
96,-0.0019165682184492,5.9508618268089286e-05,-0.0004291634926113,0.0081457440241069,-0.0018431563518893,2,0.2548234437568267,7
97,-0.0075195075824708,1.7360896386930946e-05,-0.0024288111647307,0.0021021081656915,-0.0041692170105551,1,-0.0362844702467271,4
98,-0.0071564219643039,1.4841600985748826e-05,-0.002207256934663,0.0019661891983717,7.314954943922203e-05,1,-0.1816200508536168,4
99,0.4794879837951974,-8.230097190164987e-05,0.1385572231295609,-0.0049646405397271,-0.0146906783817127,4,0.3260869565217386,7
100,0.0246463179192899,0.0001123816532047,0.0082140588310597,0.0181218942665362,-0.0044176934073393,2,0.1827485380116985,6
101,0.1374851146262343,-2.0077909259730294e-05,0.0529375875091271,-0.0002344798816741,-0.0128522396643221,1,-1.6000000000000043,1
102,0.0079153147980521,4.431219318212776e-05,0.0022308910984545,0.0063522855077886,1.4380238346878294e-06,1,0.330517811237605,7
103,0.0028043609166505,-1.2878328889964763e-06,0.0011022664291138,0.0003092569894305,-0.0039263519694457,1,-0.326560232220609,4
104,-0.007483358808299,1.3537207666614036e-05,-0.0014035690042174,0.0034189817434258,-0.010420868813277,2,-0.2915451895043799,4
105,0.0197460828435662,0.0004200203658502,0.0063715816111731,0.039391084986297,-0.0023439416131581,2,0.4057543341940223,7
106,-0.0042060188395208,4.348025867972893e-05,-0.0006638656153927,0.0072291303081997,-0.0038208144339432,1,-0.5820298290287382,3
107,-0.0066596560580998,8.178524139923482e-06,0.0007606011019876,0.0057138664764548,-0.0275018250231862,2,-0.284393885531455,4
108,0.0099277167955186,-5.278165343780561e-05,0.0042271457241869,-0.0069799907443048,-0.0076091899881099,2,0.5841548010222715,8
109,-0.0521979327910457,0.0002237372884532,-0.0098306114924514,0.0245361223949565,-0.0428139519438311,5,-0.0733406674000717,4
110,0.0061821636001184,6.559235161240906e-05,0.0007167007308801,0.0104742389993295,-0.2620819560840992,1,0.8429118773946316,9
111,0.0038341245262619,5.60311942365832e-06,0.0015472202191344,0.0009391705370312,-0.0022025233743259,4,-0.1517450682852775,4
112,0.0020427969080267,1.8471062170899444e-05,0.0007098415610835,0.0027999922035453,0.0001522214313572,1,0.0761035007610333,5
113,0.0047704965204689,7.837141499589251e-05,0.0017223425882642,0.0123586595734512,-7.588690933206799e-05,1,0.0,4
114,0.004159048247748,-3.838987185200704e-05,0.0019654080162888,-0.0055386519239186,-0.0026134132575466,9,0.1137225170583818,5
115,-0.0124724452130162,-7.250121274815502e-05,-0.0045633346975647,-0.011758206602453,-0.0050968510491746,1,-0.0378501135503465,4
116,0.0048402272427239,2.594763397478772e-05,0.0007636419160768,0.0035767877060806,-0.000338093730951,1,0.1515151515151617,6
117,0.0022473380595953,1.6620074943185514e-05,0.0012378883968348,0.0034275180628137,-0.0072280537972038,3,-0.0375939849624118,4
118,0.0003409914986703,-8.98817134931118e-06,0.0019290734911511,0.0008712555539069,-0.0118953129663337,3,-0.226757369614521,4
119,0.0041573937987424,1.341892648043519e-05,0.0015901801827573,0.0021921988903104,-0.0012971992937757,2,0.1147227533460846,5
120,-0.0128708142726031,9.276753812115236e-05,-0.0014485459643249,0.0183314604352688,-0.029735993217582,4,0.0,4
121,-0.0017843420711066,-5.642420166984685e-05,4.891988901722932e-05,-0.0072074656119481,-0.0043604694349464,2,-0.1170046801872119,4
122,-0.0195632864671775,-5.479086210979922e-05,-0.0056463542011554,-0.0065579335819432,-0.0069611158858527,2,-0.1171875000000044,4
123,0.001981710845115,-2.4979492135646097e-05,0.0005700179582834,-0.0042293902207091,0.0001133548747932,1,0.0784929356357911,5
124,0.224188586387025,0.000630670264475,0.0642560808111665,0.1107360400529474,-0.0034840269242366,3,0.3111629716063722,7
125,-0.0060097085242387,-2.467471768485829e-05,-0.0016710872108548,-0.0030243430738294,-0.0021627711515011,3,0.2713178294573654,7
126,-0.006905425715224,4.213695669919026e-05,-0.0017170098904495,0.0077606544031895,-0.0070599644390442,3,0.2320185614849275,6
127,0.3345294042139937,-1.773193661125383e-05,0.109006990339465,-0.0040967352168636,-0.0037857414812207,1,0.1161440185830473,5
128,0.0106126300206135,5.609680684237617e-05,0.003209116261948,0.0076073201693462,8.045143663741872e-05,1,0.388500388500394,7
129,-0.0125391843186327,-8.645514387706221e-05,-0.005723087779378,-0.0138995812611301,-0.0031826344499742,1,0.1926040061633309,6
130,-0.1044633191031351,3.253212260101446e-05,-0.0651042446940071,0.0253477330181556,-0.2392349674504113,5,0.3448275862068959,7
131,-0.0068452242398999,4.252566182039175e-05,-0.0024956892481379,0.006769463784946,-0.000980683680088,3,0.0785237534354125,5
132,-0.0053361070541229,9.112104427067004e-05,-0.0017271807448544,0.0148245776634386,-0.0040859829190493,6,0.0,4
133,-0.0043367236853188,3.9805706907092286e-05,-0.0012732112050366,0.0066386243416971,-0.0020412170644082,2,-0.1177394034536936,4
134,-0.0014783658184698,2.4449305192852933e-05,-0.0004429651430015,0.0040872768054837,-0.0022006090128401,3,0.0786163522012561,5
135,-0.005844875494207,-6.049276719655161e-06,0.0049471976961262,0.0006894730478741,-0.0073673698154474,4,-0.0786472670074698,4
136,-0.2180609074266687,-0.000624158684615,-0.072498595594758,-0.098045441852666,3.9963105728779705e-05,1,-0.0395256916996109,4
137,0.1588027103813954,3.295889571186539e-05,0.0442166606029241,0.014353116261043,-0.0091864064920735,7,-0.1184366363995167,4
138,0.0048447097219187,8.420554747590181e-05,0.0024294941056273,0.0149418989097666,-0.0037408240104311,3,-0.2752654345261513,4
139,0.0154499773040999,6.681628244165072e-05,0.0051121175822845,0.0106991434288806,-0.0025538141587286,2,0.3949447077409219,7
140,0.0829080726571849,-0.0002023818131039,0.0265944385337421,0.0016338192895547,-0.0856643228348943,12,0.1182965299684587,5
141,0.0041189802255432,-3.328749148878707e-06,0.0025341607710847,0.0008776887874537,-0.006350619690158,1,-0.6849315068493157,2
142,0.0159560265021021,9.647067843743252e-05,0.0089109268598055,0.0112753736472147,-0.0031312097032459,2,-0.5134788189987205,3
143,-0.3025527204357894,-0.0005876671781214,-0.0947743025766698,-0.1043575771441647,-0.0475163338219358,3,0.1293103448275911,6
144,0.0071561825195836,2.143768644202737e-05,0.0042546510451983,0.0042315759553928,-0.0047479419725233,1,-0.1788908765652913,4
145,-0.0335312521942028,0.0002509448838599,-0.0113164497467396,0.0338578247081613,-0.0073315199128448,2,0.089525514771708,5
146,0.0059357685186254,3.2253946631533026e-05,0.0016910368281055,0.0035368851093562,-0.0982009262341144,1,0.6194690265486593,8
147,0.0021509119920692,1.0523399325501614e-05,0.0007435774375779,0.0018846433031924,-0.0007474654945361,1,0.0440140845070491,5
148,-0.0029734722130514,3.427739559824783e-05,-0.0011519427053653,0.0065513416435315,-0.0037811326146102,6,-0.0439560439560508,4
149,-0.0203173268713653,-3.295513926171445e-05,-0.0066795075158275,-0.0052415737708428,-0.0057708541635248,4,-0.0880281690140826,4
150,-0.0159218188397843,-2.732625640422537e-05,-0.0052947283674976,-0.0039316858834966,-0.0043823866736047,6,-0.0442086648983269,4
151,0.0003109678250603,-4.226776995230885e-05,0.0001186641292342,-0.0071553125468686,-0.0029183655758162,2,-0.0443262411347429,4
152,-0.0042759763958583,-2.53621359721512e-05,-0.0017764702588162,-0.0035044375186036,0.0001363969356755,1,-0.0886524822695016,4
153,-0.003110459143007,-1.7366589858403003e-06,-0.0007923274735261,8.390178207717813e-05,-0.0090649670157147,5,0.3086419753086432,7
154,0.0087523360870037,1.9284618438808465e-05,0.0030538210494001,0.0040470389114682,-0.0014097670924101,2,0.2658396101018995,7
155,-0.0031604787712209,0.000265063496545,0.0021182111185545,0.0527881430726687,-0.0248453384879995,7,0.3455723542116711,7
156,-0.0106825286350594,2.631676225028912e-05,-0.0048875731382941,0.0038180198765249,-0.0020183097632682,1,-0.1322751322751373,4
157,-0.0178255766090846,-2.131149911921426e-05,0.00030654815088,0.0001569086253151,-0.011095068332442,3,-0.3899480069324084,3
158,0.1305880113144976,3.410071370402168e-05,0.0448593599734349,0.0083884196545664,-0.0136122794590852,2,-0.1311762133799787,4
159,-0.0054021515503512,0.0001372198654785,-0.0017878985193413,0.0235877904819141,-0.001097011004157,1,-0.133214920071053,4
160,-0.0092390895196255,-0.000129801626425,-0.0005901413741788,-0.0188603548785391,-0.0060880443253106,1,-1.9815059445178305,1
161,0.3685747537312291,-0.0001413441290343,0.1244814699573839,-0.0179099226235818,-0.0018296177032772,1,0.7502206531332664,9
162,-0.0048544797394036,-7.313151944132734e-05,-0.0028018660199069,-0.0118917284862659,-0.0050295984728961,1,0.1753616834721731,6
163,-0.0052483030561218,-3.802026557730986e-05,-0.0025953838713167,-0.0074004960348464,-0.0044974691628509,1,0.3957783641160944,7
164,-0.200523698247515,-2.344578059720881e-05,-0.082994094663784,-0.0051615218394029,-0.0035657666437904,2,0.3071522597630552,7
165,0.0166537101131533,-6.606198304337507e-05,0.007105689294371,-0.0097844521720229,-0.0085525731698543,2,-0.4782608695652149,3
166,0.0072247110020611,2.927415489384355e-05,0.0022863929565768,0.0052952644909609,-0.004678811604562,2,0.4841549295774623,7
167,-0.0695305049553581,4.024449642070493e-05,-0.0260385967824676,0.005570531246418,-0.2025113463876258,1,0.087912087912086,5
168,0.002305045041423,-3.000455282786696e-06,0.0008071337695294,-0.0005167519299659,8.806693086742534e-05,1,0.0,4
169,-0.003372035578863,1.5314468553961902e-05,-0.001134869896147,0.0027748933952785,-0.0005709236444357,6,0.0880281690140826,5
170,0.046479907674362,6.768851445659863e-05,0.0166113717740055,0.0121847642656982,-0.0030373993371083,3,0.0,4
171,-0.0172227690457532,3.111332386762644e-05,-0.0061441585050004,0.0060065020482678,-0.0024255297919106,4,0.0441306266549054,5
172,-0.0239941274427772,-7.684897472648444e-05,-0.0087581809341098,-0.0139423125809429,-0.0024221137103472,2,0.2205558006175436,6
173,0.0019101770111649,6.62595914657782e-06,0.0006755668598075,0.0011930810728937,-0.0006164092771676,2,0.0,4
174,-0.0186926933792513,-0.0001639702600709,-0.0045819441237698,-0.0273270641857326,-0.0190260940493566,8,0.1757469244288187,6
175,0.0432449638817594,2.292397969805293e-05,0.0161047815234987,0.004746669454676,-0.0077387001130336,2,0.3566651805617559,7
176,-0.1395091560938716,-0.0001809044222916,-0.0482276126280324,-0.0141288814450871,-0.0225400536407244,5,0.0447828034035,5
177,-0.0279114994114351,0.0001665891664921,-0.0106454870975064,0.0377548146109743,-0.0245343403254403,3,-0.4926108374384211,3
178,-0.0194881858860738,4.561554393278655e-05,-0.0059970267221295,0.0101745199152438,-0.0061159801823623,2,-0.5819158460161101,3
179,0.0388610080746189,5.781367714885466e-05,0.0029077654565367,0.0165866433130036,-0.0034809189613328,2,0.5824372759856586,8
180,0.0532159842449928,-1.9051558746152608e-06,0.0211628619823383,-0.0002944398025078,-0.0090943982872294,4,-0.0442086648983269,4
181,-0.0015077670046278,4.170881218312772e-05,-2.4167738699176766e-06,0.0062292565136163,-0.0047219462046254,1,-0.2670226969292333,4
182,0.0142305619788434,4.114877145200424e-05,0.0043475042852914,0.0070271142022517,-0.0036095014304267,1,0.3130590339892678,7
183,-0.0049588974532058,0.0001168266145814,-0.0020184508366395,0.0216398806076978,-0.0047693952050477,1,-0.043821209465388,4
184,-0.0081062709054305,-3.774345677665103e-06,-0.00252171924452,0.0006429642547375,-0.000600221268235,2,-0.3463203463203543,3
185,0.0061428985068567,5.668611973663751e-05,0.0036308667880025,0.0120891074852851,-0.015418750833162,3,-0.0433463372345104,4
186,0.0002177464169015,-1.8432724296579828e-05,0.0003234900210087,-0.0030711903574046,-0.0008311635826885,1,-0.0436681222707336,4
187,-0.00377570592077,-0.0001301872920316,-0.0014407733456428,-0.0188197097574636,-0.0036097008414903,1,-0.0870700914235941,4
188,0.1041962194194818,5.255455294361777e-05,0.0399795931808975,0.0134864820021645,-0.0189507040663992,4,-0.043066322136081,4
189,-0.1124344861144274,-8.600843934392088e-06,-0.0415657805051254,-0.0017970681803531,-0.0045704043104834,1,-0.4826678367705109,3
190,-0.0144469238116242,-8.739104791799512e-05,0.00022486119539,-0.0070333393610855,-0.0321207191173309,3,-1.7998244073748906,1
191,0.4008928072144326,-8.761862095862938e-06,0.1420923954532941,-0.0016636433801301,-0.0025010353179209,3,0.4968383017163479,7
192,-0.0094727975025561,3.184939160227884e-05,0.0001908526913758,0.0082293343424082,-0.3087012121725271,1,-1.2075134168157406,2
193,-0.0011426452110115,-3.0942731527039413e-06,-0.0004594949348634,-0.0005788576945731,4.096773988937485e-08,1,-0.0452488687782876,4
194,0.0005885001427067,-3.899540317431338e-06,7.430511049832944e-05,-0.0006070460323217,-0.0019413702252101,10,0.045167118337841,5
195,0.5546927377016343,0.000475178525171,0.1757562897015744,0.0974308535135981,-0.0029873065300872,9,0.0,4
196,0.0011196819557515,1.4789355612832011e-05,0.0017918112819473,0.0036044002000953,-0.0083621255236516,5,0.0453514739228934,5
197,0.0036623316528132,2.5536317294960756e-05,0.0009421559410414,0.0046185444996043,9.22256985751324e-05,1,-0.0454338936846958,4
198,-0.0149104834745023,4.421296882317627e-05,-0.0064607236482349,0.0082448473774738,-0.00443623541738,1,-0.0906618313689917,4
199,-0.0001261263326302,1.5634475841519446e-05,-0.0005570462759698,0.0023291690231883,-0.0007713028061584,1,0.3184713375796191,7
200,-0.0067257975756673,3.863776382795336e-05,9.152886329955034e-05,0.0096847659535811,-0.0134923906026671,7,-0.089525514771708,4
201,0.0113391810021183,-8.03721291409154e-07,0.0040108685521447,0.0009298251874669,0.0002736282275169,1,0.3157419936851453,7
202,0.0114163591687967,2.40698576987608e-05,0.0043205809742692,0.0043479987740639,-0.0006647757106403,1,0.0886917960088672,5
203,-0.1560793211753027,-3.115661515851187e-05,-0.0621082075023936,-0.0048054803621764,-0.0041191060294788,2,0.2192982456140382,6
204,-0.0066944908351443,-6.120006554299895e-05,-0.0012848218122386,-0.0093918516729182,-0.0096715024517482,4,0.1755926251097416,6
205,0.0019065161616304,4.1902935195792246e-05,0.0059681350574739,0.0131290716690256,-0.0339726977098852,2,-0.5281690140844958,3
206,0.0049313743656078,5.837472547476352e-05,0.0017330367470269,0.0100809784051107,-0.0023332843934327,1,0.2651347768449062,7
207,0.0016125125713799,-0.0001198386450627,0.0003935054540091,-0.0175044920955311,-0.0017035826341884,1,0.221336874723332,6
208,-0.091242803568708,8.697489177311724e-06,-0.0350966628643448,0.0022859730798734,-0.0010023167936774,1,-0.5716798592787995,3
209,0.0052014250314831,-6.58468272914936e-05,0.0025087043897571,-0.0122745304279885,-0.0054547430907362,1,-0.1318681318681368,4
210,0.0127167959479455,-4.817223747666244e-05,0.0027338345485681,-0.0081521162953296,-0.0422144150178402,1,1.1458792419568002,10
211,-0.0053368281368265,9.325645572211272e-06,-0.0014473286787364,0.001522175478567,-0.0003434213350402,1,-0.0429368827823014,4
212,0.0047548359373801,-3.402011809139349e-05,0.001340141168836,-0.0070015328373825,8.570786969616106e-05,1,0.0427899015832178,5
213,7.997684867611099e-05,3.131553023538736e-05,0.0001155073631841,0.0065661769660952,-0.0028188506492103,5,0.1281503630927002,6
214,-0.0025613779615643,2.836411294060426e-06,-0.0005204588321565,0.0011158635021175,-0.0032071942706995,2,-0.0855431993156525,4
